Taxa	SDW.HN	SDW.LN	SFW.HN	SFW.LN	LC.HN	LC.LN	PH.HN	PH.LN
PI597980	0.517678422667529	0.133333333333333	4.24281875623164	0.9	4.66666666666667	3.66666666666667	22.3473844640061	22.1333333333333
PI597982	0.522690863117829	0.133333335459593	9.3029245083828	0.810598442246027	6.66666666666667	3.93339020682002	42.8551632301139	21.8175665917715
PI598069	NA	NA	NA	NA	NA	NA	NA	NA
PI598070	0.366666666666674	0.166666667313095	3.26666666666677	0.460891771781498	5.16666666666667	4.66666666666667	31.0333333333352	24.5684052709281
PI601816	0.889055227723402	0.399999998531911	6.9028156769553	1.72989855350555	5.16666666702818	3.66666666666667	34.5635132822612	24.8815868448601
PI607931	0.772698094199862	0.233333333333333	9.19646758916401	1.16666666666667	5.49999999987981	3.50000000000006	41.3257487456611	18.133333333333
PI609456	0.541632814480563	0.100000000088561	4.01532704645005	0.566666666666665	5.1666666668066	3.32117945683429	26.3254667067855	18.3333333333329
PI613536	1.10000000000001	0.100000002384397	9.7000000000001	1.05675726444979	5.5	3.70399302414462	31.2000000000027	22.3372357997119
PI629034	0.955234467621398	0.233333323837719	8.76329249957161	0.917358246798211	5.75	4.30792917480406	47.2898152869373	18.7740609528267
PI629040	0.770701298049203	0.2	7.7496286617951	1.05	4.66666666666667	4	45.571369126682	23.6999999999996
PI629059	0.568663462817337	0.166666668781184	6.84683892736898	1.06724137885996	5.66666666654648	4.16666666666664	35.7877129523143	24.9521324866095
PI641824	0.553423958455059	0.133333331865245	4.97310283366996	1.22989855350555	5	4.49999999999998	30.523039441605	24.0815868448601
PI641836	0.703681771103005	0.1	5.85052083518694	0.599999999999999	5.66666666688046	4.16666666666665	32.7437014887272	17.8
PI641849	1.06683231431662	0.150000000646429	10.4738099783984	0.877558438448164	5.66666666665887	3.99999999999998	39.7508435631376	23.2350719375947
PI641874	1.53333333333334	0.166666668781184	12.0000000000001	1.11059844224603	5.33333333333333	4.3333333333333	30.4000000000025	26.1508999251048
PI642791	0.652978614482036	0.0999999970104886	6.47504552040048	0.66207783620825	5.5	3.54762776614103	32.973911187973	15.9235634605237
PI642793	NA	NA	NA	NA	NA	NA	NA	NA
PI642992	NA	NA	NA	NA	NA	NA	NA	NA
PI642998	0.45376682081024	0.133333333421894	7.91576195998945	0.933333333333332	5.83333333300668	3.82117945683429	45.683936929076	23.0333333333333
PI651492	NA	NA	NA	NA	NA	NA	NA	NA
PI651496	1.40806133790995	0.100000000023366	11.7596158833183	0.766666666666666	6.16666666666667	4.11137509782425	47.5538999874502	21.0333333333333
PI653616	NA	NA	NA	NA	NA	NA	NA	NA
PI653617	1.25636243336067	0.133333333333333	11.0204897495568	0.733333333333333	5.16666666651115	3.83333333333335	39.0024721926958	23.9333333333333
PI655970	0.545695904081991	0.300000002114517	6.89765156861112	0.948569966182744	4.33333333332553	4.00000000000006	34.4381200302918	20.9487067379707
PI655971	1.27472800457662	0.200000000088561	11.2596158833182	1.23333333333333	6.16666666666667	3.91363797161169	34.9538999874505	27.0666666666663
PI655972	0.317678422667541	0.166666668781184	3.24281875623161	1.03190329951608	5.83333333333333	4.49999999999998	23.5473844640058	20.8153734046373
PI655973	NA	0.133333335459593	NA	0.810598442246027	6	3.73489725013377	32.3850460555329	17.4842332584382
PI655974	0.653423958455064	0.166666668466449	5.80643616700332	0.960920371472504	4.66666666666667	3.60005687348669	36.8563727749383	24.2611771710208
PI655975	1.10403042768151	0.266666666666667	11.3991160189969	0.966666666666666	5.33333333369485	3.66666666666667	37.7195647341407	20.1333333333331
PI655976	0.851691466708562	0.133333333062394	8.23703299129166	0.766666666666666	5.66666666666667	3.180771392893	38.6439485481253	20.8333333333332
PI655977	0.986311947815364	0.0999999999999998	9.40837885373383	0.933333333333335	6	3.66666666666667	39.0405778546401	16.4666666666665
PI655978	NA	NA	NA	NA	NA	NA	NA	NA
PI655979	0.918358133375225	0.299999990374233	8.37036632462502	1.18402491346488	5.16666666666667	5.04762776614103	36.4772818814582	15.7073942861601
PI655980	0.810058134060615	0.100000000011742	8.67312147735379	0.433333333333333	5.16666666654648	2.43339020682002	42.9749462730956	18.0666666666665
PI655981	0.717678422667534	0.100000000323214	6.50948542289835	0.596565220172197	5.33333333333334	3.33333333333339	29.0473844640066	21.2546882549096
PI655982	0.890621058479706	0.100000002114517	7.20584162355182	0.871250870881054	4.66666666680659	3.99999999999998	33.0114155761151	26.5355111425886
PI655983	0.833333333333345	0.166666667078441	7.9333333333334	0.984536744108919	5.33333333333334	3.65451279016763	29.6000000000028	16.3453652863048
PI655984	NA	0.100000002461097	NA	0.873423931116454	6.00000000013993	4.27804176449092	32.1345049143791	14.7705691330452
PI655985	0.703866416642521	0.166666666936546	6.40411067177546	1.12989855350553	5.33333333333334	4.62065969081129	30.3897560049331	25.088021588243
PI655986	0.599997432909935	0.35000000178804	5.96162532171211	1.39425370480584	6.66666666665887	4.66666666666673	33.1692304413884	23.3278438376875
PI655987	0.379978588264184	0.19999999972906	4.14209946526789	0.933333333333333	4.50000000013993	3.680771392893	31.9999121395599	24.5666666666666
PI655988	0.786757291788404	0.133333333333333	6.77310283366994	0.9	5.5	3.83333333333332	33.1563727749381	21.0999999999997
PI655989	1.10000000000001	0.100000000323214	10.5666666666666	0.784536744108919	6.16666666666667	4	35.5666666666715	15.3286986196381
PI655990	0.45000000000001	0.166666668454707	5.3499999999999	0.894253704805837	5.25	4	28.800000000004	20.2278438376875
PI655991	0.566666666666684	0.100000002191336	5.80000000000005	0.900574712193293	5.5	3.82853199213018	37.7000000000024	25.8187991532761
PI655992	1.05636243336067	0.100000000011742	9.2871564162234	0.549999999999999	6.16666666651114	3.73489725013377	35.535805526034	17.4333333333333
PI655993	0.437367964715857	0.100000000646429	6.84962866179512	0.827558438448164	6.5	4.00000000000006	34.7380357933489	20.4350719375947
PI655994	0.737367964715862	0.166666666613332	8.34962866179516	1.03333333333333	4.66666666666667	3.95399302414462	34.7380357933492	22.9333333333329
PI655995	0.745719963145155	0.266666666678409	8.09008092460632	1.6	5.99999999984448	3.76672354015336	53.7909687561436	28.2666666666663
PI655996	NA	NA	NA	NA	NA	NA	NA	NA
PI655997	1.26182815872019	0.266666665275396	12.7420445099743	1.06323188683888	5.49999999967335	3.32853199213018	45.7045035831885	19.1149201781934
PI655998	1.01577629741612	0.100000002114517	10.0992268370038	0.94393177557936	5.83333333332553	3.66666666666672	42.0200522910949	19.4508999251048
PI655999	0.605234467621406	0.0999999971523834	6.09662583290488	0.692077836208249	4.16666666666667	3.65451279016763	41.2898152869368	28.1235634605237
PI656000	NA	NA	NA	NA	NA	NA	NA	NA
PI656001	NA	0.100000000052275	NA	0.52989855350553	6.16666666665887	3.34743805955967	35.3978538253214	20.088021588243
PI656002	0.589695766694002	0.166666668833458	6.02048974955695	0.906757264449787	6.16666666651114	3.84743805955967	40.1024721927021	22.5705691330453
PI656003	NA	NA	NA	NA	NA	NA	NA	NA
PI656004	0.250000000000013	0.899999998531912	2.85000000000008	3.79656522017221	4.75	5	29.1500000000022	32.2482535115267
PI656005	NA	NA	NA	NA	NA	NA	NA	NA
PI656006	0.447014058934994	0.100000002114517	4.94268172793198	0.800574712193293	6.00000000020599	3.5	45.9959230275234	19.5187991532761
PI656007	NA	0.100000000323214	NA	0.317870077442252	4.25000000021379	3.66666666666665	28.3373287137883	17.1786986196381
PI656008	0.830849166085127	0.2	9.12257227604471	1.3	5.99999999969675	3.99999999999998	44.4539170977609	21.3999999999999
PI656009	0.730849166085128	NA	8.47257227604474	NA	5.33333333303008	4.5	35.4039170977605	27.8350719375947
PI656010	1.33333333333333	0.0999999903742325	11.1333333333334	0.384024913464877	5.83333333333333	3.45399302414462	45.5666666666662	13.9073942861601
PI656011	NA	NA	NA	NA	NA	NA	NA	NA
PI656012	NA	NA	NA	NA	NA	NA	NA	NA
PI656013	NA	NA	NA	NA	NA	NA	NA	NA
PI656014	NA	NA	NA	NA	NA	NA	NA	NA
PI656015	1.01866346281734	0.266666668792926	10.3135055940354	1.19856996618274	6.24999999987981	4.43339020682002	33.8877129523165	18.082040071304
PI656016	NA	NA	NA	NA	NA	NA	NA	NA
PI656017	NA	NA	NA	NA	NA	NA	NA	NA
PI656018	1.16666666666668	0.100000002114517	9.56666666666671	0.500574712193293	5.33333333333333	3.50000000000001	34.8000000000022	17.1521324866095
PI656019	0.566666666666475	0.233333335198192	5.89999999996674	1.19425370480584	5.66666666666667	5.32853199213018	29.6333333334005	30.3945105043542
PI656020	0.826014662525734	0.100000000011742	8.28012354417415	0.766666666666668	4.66666666687266	3.43339020682002	42.4680416788675	23.5666666666665
PI656021	NA	NA	NA	NA	NA	NA	NA	NA
PI656022	0.685024800041897	0.266666666666667	6.37036632462499	1.26666666666667	4.66666666666667	3.66666666666663	34.7106152147919	24.1999999999997
PI656023	0.381860922085996	0.2	3.14872436560965	1.3	5.66666666636342	4.33333333333335	22.5179682284293	23.2333333333329
PI656024	0.666666666666677	0.0999999905161276	7.30000000000012	0.817358246798211	4.66666666666667	3.24697130494502	42.0333333333363	21.7740609528267
PI656025	0.866666666666666	0.199999997075565	8.10000000000011	1.06207783620825	5.33333333333334	3.43339020682002	43.8666666666711	26.1902301271903
PI656026	0.738111910144443	0.100000000088561	8.72524738288772	0.650000000000002	6.49999999967335	3.74697130494502	24.9313213930778	17.6999999999996
PI656027	NA	NA	NA	NA	NA	NA	NA	NA
PI656028	0.520090625121734	0.10000000178804	5.6064361670033	0.860920371472504	6	4.5	36.8897061082721	28.2278438376875
PI656029	0.840989862483838	0.133333334850434	8.65642388621586	0.894253704805837	5.66666666687266	3.84743805955967	43.4907597974138	22.2278438376875
PI656031	0.655492280269339	0.0999999971523833	5.1073771677552	0.510411169541582	5.50000000021379	3.41363797161169	34.4771440007256	17.1735634605237
PI656032	NA	NA	NA	NA	NA	NA	NA	NA
PI656033	1.11638927727608	0.100000000088561	9.94097212346757	0.733333333333335	5.83333333332553	3.74697130494502	36.1206508910597	21.9333333333332
PI656034	0.800000000000004	0.133333335394516	6.3333333333334	1.00458420421439	5.33333333333333	3.28732635747795	39.7000000000024	28.268844475922
PI656035	NA	NA	NA	NA	NA	NA	NA	NA
PI656036	0.633333333333341	0.100000000076819	6.13333333333341	0.699999999999999	4.5	3.64126250813739	32.1666666666721	20.4333333333332
PI656037	1.1052344676214	0.233333333410152	9.66329249957159	1.03333333333333	5.25	3.47459584147073	41.3398152869369	22.7666666666664
PI656038	0.303866416642512	0.100000002137883	3.80411067177552	0.771250870881054	5.66666666666667	4.11137509782425	34.1564226716001	21.268844475922
PI656039	NA	0.166666666666666	NA	1.16666666666667	5.25000000021379	3.8333333333333	36.1104180520553	25.4333333333329
PI656040	NA	NA	NA	NA	NA	NA	NA	NA
PI656041	0.915669950496617	0.133333335394516	10.4725999342659	0.965236632849411	5.33333333321314	4.28732635747795	25.6060923411783	20.482040071304
PI656042	NA	NA	NA	NA	NA	NA	NA	NA
PI656043	0.990621058479698	0.233333335447851	8.93917495688508	1.20458420421439	4.50000000013993	4.16666666666665	45.6447489094455	26.1021778092553
PI656044	0.554975410632695	0.149999998620472	6.62188444776939	1.14656522017221	5.16666666654648	3.24697130494502	34.3949574736185	19.4149201781934
PI656046	0.551011756000867	0.166666666718941	4.14281875623166	1.05120341077559	5	3.84743805955967	25.0140511306727	22.8453652863048
PI656047	0.523029100027333	0.199999990439309	5.68715641622354	0.517358246798212	4.16666666651114	2.73489725013378	32.0358055260341	12.0407276194934
PI656048	NA	NA	NA	NA	NA	NA	NA	NA
PI656049	0.833333333333337	0.0999999999466658	8.33333333333333	0.733333333333336	5.66666666666667	3.88096109947436	41.2666666666665	24.2999999999996
PI656050	NA	NA	NA	NA	NA	NA	NA	NA
PI656051	0.0871001541435762	0.133333330397156	1.81576195998952	0.878744502874916	3.83333333300669	3.66666666666665	20.2172702624107	25.356896793857
PI656052	0.774994606032795	0.133333335447851	7.41468957348276	0.777265108912694	5.33333333332553	4.00000000000001	27.3667509036153	19.2842332584382
PI656053	0.970701298049193	0.166666669051064	9.38296199512849	0.906757264449787	5.5	4.04762776614103	40.438035793349	19.7039024663786
PI656054	NA	NA	NA	NA	NA	NA	NA	NA
PI656055	1.17009062512173	0.166666666755227	9.95643616700332	0.933333333333335	5.33333333333333	3.15451279016763	40.2397061082717	29.2333333333332
PI656056	1.4	0.133333333345075	14	0.966666666666665	5	3.26672354015336	45.6999999999994	25.5333333333329
PI656057	0.899999999999814	0.0999999999466656	7.36666666663341	0.766666666666669	5	3.62065969081129	37.233333333401	23.7333333333329
PI656058	1.0867572917884	0.100000000076819	10.4064361670033	0.750000000000001	5.83333333333333	4.07853199213018	40.9897061082719	13.6999999999999
PI656059	0.741661272699471	0.100000000323214	7.84802290681606	0.696565220172197	4.7499999999922	3.66666666666667	25.8000842369453	15.7546882549096
PI656060	0.929188859434428	0.199999990439309	7.73246745645665	0.850691580131544	5.50000000013993	3.43339020682002	45.4678975297162	20.5073942861601
PI656061	1.08084916608513	0.166666669104398	12.2725722760447	1.04009059778312	5.99999999969675	4.16666666666668	41.653917097756	23.9705691330452
PI656062	1.53736376101484	0.100000000076819	11.499116018997	0.649999999999999	4.25000000036151	4.32853199213018	34.9362314008025	18.6
PI656063	NA	NA	NA	NA	NA	NA	NA	NA
PI656064	NA	NA	NA	NA	NA	NA	NA	NA
PI656065	NA	NA	NA	NA	NA	NA	NA	NA
PI656066	NA	NA	NA	NA	NA	NA	NA	NA
PI656067	NA	NA	NA	NA	NA	NA	NA	NA
PI656068	1.03856780095473	0.166666657094234	10.2966258329049	0.984024913464878	4.66666666666667	3.16666666666667	38.6564819536034	25.4740609528267
PI656069	0.627747154272237	0.133333333656548	5.79619338655246	0.82989855350553	5.83333333353932	3.99999999999998	34.3137992390144	16.2546882549096
PI656070	0.320433487476722	0.266666666666667	5.08242862662283	1.03333333333333	4.99999999967335	3.8333333333333	39.1839369291389	22.2666666666665
PI656071	0.922001093712079	0.100000001788041	9.47378391371297	0.694253704805836	5.16666666665887	3.99999999999998	31.4851302924757	24.2945105043542
PI656072	0.774323195817173	0.100000002203078	8.65642388621589	0.877265108912694	5.66666666687266	3.74697130494502	40.55742646408	23.8175665917715
PI656073	0.999999999999998	0.19999999972906	12.0000000000001	0.999999999999999	6	3.84743805955967	48.5000000000048	26.4666666666663
PI656074	NA	NA	NA	NA	NA	NA	NA	NA
PI656075	1.49775710460395	0.166666666666666	12.3801056328751	0.933333333333336	5.66666666651114	3.50000000000007	37.3897055134798	23.8999999999996
PI656076	0.673029100027148	0.20000000251455	6.37048974952359	1.25675726444979	4.66666666651114	4.07853199213018	31.9358055260969	20.8372357997119
PI656077	0.566666666666661	0.233333333603214	5.93333333333339	1.02989855350553	5.5	4.2142944328077	35.2333333333378	22.6546882549096
PI656078	0.400000000000001	0.250000002137883	4.76666666666682	1.76059844224603	5.16666666666667	4.36137509782425	29.0000000000062	25.3342332584382
PI656079	0.500000000000008	0.266666663677155	4.13333333333342	1.09541116954158	5.33333333333334	3.62065969081129	30.733333333339	22.1902301271903
PI656080	0.397515832751802	0.0999999985319112	3.73923894271123	0.429898553505547	4.99999999969675	3.00000000000007	29.5705837644275	16.0815868448601
PI656081	0.620433487476919	0.100000000011742	5.01576195998949	0.599999999999999	5.33333333300669	3.26672354015336	38.2839369290741	16.2499999999999
PI656082	0.500000000000005	0.199999998478577	4.93333333333345	0.86323188683888	4.83333333333334	3.28732635747795	28.5666666666687	19.4815868448601
PI656083	0.700000000000005	0.200000002203078	6.50000000000014	1.05057471219329	5.66666666666667	3.48784612350096	39.4666666666693	24.3521324866095
PI656085	1.46666666666667	0.100000000023366	13.3666666666666	0.933333333333335	6.16666666666667	4.11137509782425	37.6333333333377	17.9999999999999
PI656086	1.14139467124328	0.500000000011742	10.8929492166516	2.6	5.83333333333333	4.26672354015336	41.1872333207834	26.3999999999997
PI656087	0.68033982101262	0.250000002114517	6.75909434023032	1.44856996618274	4.66666666666667	3.74999999999998	27.8183793888665	19.7987067379707
PI656088	1.14259822863624	0.1	11.0624085185685	0.633333333333336	5.16666666702818	3.49999999999998	44.8093800210732	18.7999999999996
PI656089	0.973029100027339	0.166666663730489	7.87048974955694	0.56207783620825	5.74999999984448	3.16666666666673	28.4024721926985	13.656896793857
PI656090	NA	0.100000000076819	NA	0.666666666666666	5.83333333347326	3.80792917480406	35.0780822427836	19.8999999999999
PI656091	0.834106641822859	0.133333333656548	7.24152296688641	0.763231886838864	5.49999999967335	4.00000000000007	40.4689829846044	24.1213549215763
PI656092	1.08736376101485	0.133333333410152	9.44911601899705	0.933333333333336	5.25000000036151	3.99519865879685	40.7362314008055	27.6666666666663
PI656093	NA	0.1	NA	0.999999999999999	5.33333333333333	4.00000000000007	35.1000000000045	18.3999999999996
PI656094	0.774563510990687	0.166666666666667	4.63656002410579	0.699999999999999	5.66666666702818	3.66666666666673	29.8093207390696	17.7333333333332
PI656095	1.37190113428807	0.199999999946666	10.1299591662382	1.1	5.16666666666667	3.2142944328077	46.7564819536032	23.9333333333329
PI656096	0.973897930438731	0.133333335524669	9.72679809360712	1.00057471219329	5.49999999987981	4.30792917480406	37.127528239249	23.2854658199428
PI656097	0.413809438934956	0.100000000023366	5.10033340616826	1.2	5.16666666665887	3.77804176449092	25.7601922337947	23.4999999999997
PI656098	0.971901134288067	0.233333333333333	7.12995916623823	1.03333333333333	5.5	4.00000000000007	37.1231486202705	13.2666666666664
PI656099	0.36666666666667	0.133333333656548	4.30000000000005	0.92989855350553	4	3.66666666666666	22.866666666671	23.588021588243
PI656100	NA	NA	NA	NA	NA	NA	NA	NA
PI656101	0.666666666666666	0.299999990427567	4.73333333333342	1.05069158013154	4.83333333333333	4.00000000000001	27.0000000000021	20.0407276194934
PI656102	0.657287725146367	0.0999999970638229	7.23917495688517	0.848744502874916	5.83333333347326	3.66666666666664	35.0114155761148	19.956896793857
PI656103	0.500000000000011	0.100000000646429	4.3333333333334	1.02755843844816	5.16666666666667	3.66666666666673	32.3333333333352	25.8350719375947
PI656104	0.533333333333344	0.100000002114517	4.80000000000007	0.84393177557936	5.5	4	37.4666666666696	16.1508999251048
PI656105	0.938567800954735	0.200000001843578	9.12995916623824	1.33390804552663	5.16666666666667	4.01410472622633	40.2898152869365	24.6854658199428
PI656106	0.622690863117815	0.166666668858003	6.76959117504947	0.877265108912693	5.83333333333333	3.49519865879685	48.1884965634472	27.1508999251048
PI656107	1.23201572972298	0.100000002437732	13.7987908402033	1.10675726444979	6.00000000013993	3.49999999999998	42.9653155635628	20.2705691330453
PI656108	0.231018802483949	0.399999990427567	2.58428074853213	1.63402491346488	4.66666666665887	3.00000000000007	32.3885808003901	22.3407276194934
PI656109	0.711691160533035	0.199999998543653	8.63938588134429	0.829898553505547	5.50000000020599	4.56823058346711	45.1287955907584	19.8815868448601
PI656110	0.676006362033662	0.100000002437732	7.89084166304762	0.773423931116454	5.9999999999922	3.3333333333333	28.4641353676157	14.0039024663786
PI656111	0.626686072741356	0.3	7.58505589810765	1.06666666666667	4.33333333332553	4.00000000000001	28.6106994517343	21.9333333333332
PI656112	0.867936235315475	0.200000000323214	4.58690342441527	1.01787007744225	5.16666666688046	3.33333333333339	23.5013798444616	26.4453652863048
PI656113	0.508053900069229	0.133333333333333	6.22418940751517	0.733333333333333	5.16666666651114	3.83333333333334	34.2130874074878	19.1666666666666
PI656114	NA	NA	NA	NA	NA	NA	NA	NA
PI656115	NA	NA	NA	NA	NA	NA	NA	NA
PI656116	NA	NA	NA	NA	NA	NA	NA	NA
PI656118	1.14139467124328	0.200000002114517	10.6596158833183	1.21059844224603	5	3.49999999999996	48.1538999874504	25.6175665917715
PI656119	0.616924479314612	0.100000002203078	5.17741800151706	0.637917537547721	5.83333333354712	3.65451279016763	31.6873287137909	17.768844475922
PI656120	0.453423958455068	0.333333333656548	6.10643616700331	1.51787007744225	5	4.00000000000007	28.2230394416047	16.8786986196381
PI656121	0.608065059064036	0.2	6.7487446807921	0.966666666666666	5.50000000036151	3.83333333333333	38.6909338608187	21.5999999999997
PI659691	0.622690863117828	0.1	7.06959117504945	0.466666666666669	5.66666666666667	3.83333333333333	36.4218298967803	25.1666666666663
PI659694	0.75000000000001	0.299999990427567	8.3000000000001	1.18402491346488	5.25	4	36.7500000000024	20.9073942861601
PI659695	0.760054624132661	0.166666666690032	6.73537386071312	1.2	5.83333333369485	4.11137509782425	56.0080612975837	24.7666666666663
PI659696	0.466666666666668	0.166666668401373	5.50000000000005	0.92758703813917	5.16666666666667	4.04762776614103	37.3666666666666	26.2611771710208
PI659753	1.04166127269947	0.133333335447851	9.81468957348255	0.700574712193293	5.4999999999922	3.16666666666665	36.7334175702805	22.1854658199428
