species	sample	group	Genetic_load_sum	N_del_sum	n_chr_rows	abs_per_ndel	wild_median_abs_per_ndel	ratio_vs_wild	total_snp	abs_load	abs_per_total_snp	abs_per_1k_snp
maize	[402]B12:GT	improved	-79116.5958	14002	10	5.65037821739752	5.59556210133887	1.00979635558786	22982800	79116.5958	0.00344242632751449	3.44242632751449
maize	[403]B14:GT	improved	-53336.300776	9401	10	5.67347098989469	5.59556210133887	1.01392333551926	22982800	53336.300776	0.00232070508275754	2.32070508275754
maize	[404]B37:GT	improved	-65997.459071	11622	10	5.67866624255722	5.59556210133887	1.01485179499634	22982800	65997.459071	0.00287160220125485	2.87160220125485
maize	[405]B394:GT	improved	-79429.58357	14006	10	5.67111120733971	5.59556210133887	1.0135016115687	22982800	79429.58357	0.00345604467558348	3.45604467558348
maize	[406]B4:GT	improved	-75032.751751	13229	10	5.67183851772621	5.59556210133887	1.01363159143012	22982800	75032.751751	0.00326473500839758	3.26473500839758
maize	[407]B47:GT	improved	-66726.556018	11759	10	5.67450939858832	5.59556210133887	1.01410891270969	22982800	66726.556018	0.00290332579224464	2.90332579224464
maize	[408]B68:GT	improved	-61461.605706	10878	10	5.65008326034197	5.59556210133887	1.00974364291124	22982800	61461.605706	0.0026742435954714	2.6742435954714
maize	[409]B7:GT	improved	-70995.387042	12582	10	5.64261540629471	5.59556210133887	1.00840903989692	22982800	70995.387042	0.00308906604251875	3.08906604251875
maize	[410]B73:GT	improved	-2094.945307	359	10	5.83550224791086	5.59556210133887	1.04288043671512	22982800	2094.945307	9.11527449658005e-05	0.0911527449658005
maize	[411]B76:GT	improved	-66780.246438	11770	10	5.67376775174172	5.59556210133887	1.01397637073568	22982800	66780.246438	0.00290566190533791	2.90566190533791
maize	[412]B8:GT	improved	-77169.420855	13611	10	5.66963638637866	5.59556210133887	1.01323804180854	22982800	77169.420855	0.00335770318912404	3.35770318912404
maize	[413]B95:GT	improved	-75145.914795	13260	10	5.66711272963801	5.59556210133887	1.01278703140155	22982800	75145.914795	0.00326965882290234	3.26965882290234
maize	[414]B97:GT	improved	-74524.644043	13167	10	5.65995625753778	5.59556210133887	1.01150807640639	22982800	74524.644043	0.00324262683585116	3.24262683585116
maize	[415]B98:GT	improved	-73352.723698	12992	10	5.64599166394704	5.59556210133887	1.0090124212179	22982800	73352.723698	0.00319163564483005	3.19163564483005
maize	[416]bai197:GT	improved	-87089.408798	15365	10	5.66803832072893	5.59556210133887	1.01295244661349	22982800	87089.408798	0.00378932979436796	3.78932979436796
maize	[417]baihe43:GT	improved	-77831.496431	13779	10	5.64855914297119	5.59556210133887	1.00947126323907	22982800	77831.496431	0.00338651062668604	3.38651062668604
maize	[418]baiU8112:GT	improved	-73387.070418	12934	10	5.6739655495593	5.59556210133887	1.01401171978802	22982800	73387.070418	0.00319313009807334	3.19313009807334
maize	[419]bao3040:GT	improved	-73158.816707	12908	10	5.6677112416331	5.59556210133887	1.01289399330891	22982800	73158.816707	0.00318319859664619	3.18319859664619
maize	[420]BC4B:GT	improved	-53870.04444	9496	10	5.67291959140691	5.59556210133887	1.01382479341075	22982800	53870.04444	0.00234392869624241	2.34392869624241
maize	[421]BCC03:GT	improved	-77605.660018	13731	10	5.65185784123516	5.59556210133887	1.01006078368477	22982800	77605.660018	0.00337668430382721	3.37668430382721
maize	[422]Beck:GT	improved	-46330.640369	8210	10	5.64319614725944	5.59556210133887	1.00851282588914	22982800	46330.640369	0.00201588319826131	2.01588319826131
maize	[423]ben7884:GT	improved	-74674.178788	13187	10	5.66271166967468	5.59556210133887	1.01200050452836	22982800	74674.178788	0.00324913321214125	3.24913321214125
maize	[424]BM:GT	improved	-81966.115361	14474	10	5.66298986879923	5.59556210133887	1.01205022234392	22982800	81966.115361	0.0035664112014637	3.5664112014637
maize	[425]BS110:GT	improved	-32896.422831	5797	10	5.67473224616181	5.59556210133887	1.01414873848045	22982800	32896.422831	0.00143134965413266	1.43134965413266
maize	[426]BT1:GT	improved	-80349.520649	14188	10	5.66320275225543	5.59556210133887	1.01208826739683	22982800	80349.520649	0.00349607187327045	3.49607187327045
maize	[427]C103:GT	improved	-79270.61047	13998	10	5.6629954614945	5.59556210133887	1.01205122183158	22982800	79270.61047	0.0034491276289225	3.4491276289225
maize	[428]C13:GT	improved	-81082.754694	14320	10	5.6622035400838	5.59556210133887	1.01190969513661	22982800	81082.754694	0.00352797547270133	3.52797547270133
maize	[429]C166:GT	improved	-85935.067716	15171	10	5.66443001226023	5.59556210133887	1.0123075947821	22982800	85935.067716	0.0037391034911325	3.7391034911325
maize	[430]C521:GT	improved	-78933.161004	13945	10	5.66031989989244	5.59556210133887	1.01157306404268	22982800	78933.161004	0.00343444493290635	3.43444493290635
maize	[431]C8605-2:GT	improved	-63908.080816	11272	10	5.66963101632363	5.59556210133887	1.0132370821096	22982800	63908.080816	0.00278069168317176	2.78069168317176
maize	[432]cai11-8:GT	improved	-81304.939523	14353	10	5.66466519354839	5.59556210133887	1.01234962474869	22982800	81304.939523	0.00353764291222131	3.53764291222131
maize	[433]CAU178:GT	improved	-83240.052356	14699	10	5.66297383196136	5.59556210133887	1.01204735635163	22982800	83240.052356	0.00362184121847643	3.62184121847643
maize	[434]CAU478:GT	improved	-62749.057591	11070	10	5.66838821960253	5.59556210133887	1.01301497811028	22982800	62749.057591	0.00273026165615156	2.73026165615156
maize	[435]CAU5003:GT	improved	-79553.972068	14046	10	5.66381689221131	5.59556210133887	1.01219802222481	22982800	79553.972068	0.00346145691856519	3.46145691856519
maize	[436]CAUCHANG72:GT	improved	-85321.986176	15056	10	5.66697570244421	5.59556210133887	1.01276254285307	22982800	85321.986176	0.00371242782324173	3.71242782324173
maize	[437]CAUMo17:GT	improved	-83040.967363	14574	10	5.69788440805544	5.59556210133887	1.01828633207236	22982800	83040.967363	0.00361317887128635	3.61317887128635
maize	[438]CAUZHENG58:GT	improved	-71699.570785	12654	10	5.66615858898372	5.59556210133887	1.01261651400991	22982800	71699.570785	0.00311970564008737	3.11970564008737
maize	[439]chang3:GT	improved	-75298.368423	13274	10	5.67262079425945	5.59556210133887	1.01377139445957	22982800	75298.368423	0.00327629220212507	3.27629220212507
maize	[440]chang69:GT	improved	-74064.885579	13103	10	5.65251359070442	5.59556210133887	1.01017797467602	22982800	74064.885579	0.00322262237756061	3.22262237756061
maize	[441]chang72:GT	improved	-82295.495291	14542	10	5.65915935160226	5.59556210133887	1.01136565891176	22982800	82295.495291	0.00358074278551787	3.58074278551787
maize	[442]chang7daxian1:GT	improved	-81396.192942	14352	10	5.67141812583612	5.59556210133887	1.01355646191097	22982800	81396.192942	0.0035416134214282	3.5416134214282
maize	[443]changD:GT	improved	-87290.23498	15390	10	5.67188011565952	5.59556210133887	1.01363902552389	22982800	87290.23498	0.0037980679020833	3.7980679020833
maize	[444]changK:GT	improved	-84556.891221	14914	10	5.66963197136918	5.59556210133887	1.0132372527887	22982800	84556.891221	0.00367913793014776	3.67913793014776
maize	[445]chaoxianbai:GT	improved	-73009.359171	12922	10	5.65000457908992	5.59556210133887	1.00972958154428	22982800	73009.359171	0.0031766955797814	3.1766955797814
maize	[446]chen322:GT	improved	-85059.764473	14998	10	5.671407152487	5.59556210133887	1.01355450083022	22982800	85059.764473	0.00370101834732931	3.70101834732931
maize	[447]cheng18:GT	improved	-76271.755207	13460	10	5.66654942102526	5.59556210133887	1.01268636079821	22982800	76271.755207	0.00331864503920323	3.31864503920323
maize	[448]cheng435:GT	improved	-39410.74196	6906	10	5.70673935128874	5.59556210133887	1.01986882603327	22982800	39410.74196	0.00171479288685452	1.71479288685452
maize	[449]cheng698-3:GT	improved	-66056.192706	11654	10	5.66811332641153	5.59556210133887	1.0129658511082	22982800	66056.192706	0.00287415774866422	2.87415774866422
maize	[450]chengzi108:GT	improved	-78634.508869	13908	10	5.65390486547311	5.59556210133887	1.01042661364089	22982800	78634.508869	0.00342145033977583	3.42145033977583
maize	[451]chengzi2142:GT	improved	-81656.638422	14407	10	5.66784468813771	5.59556210133887	1.01291784194148	22982800	81656.638422	0.00355294561245801	3.55294561245801
maize	[452]chi545:GT	improved	-79037.953966	13965	10	5.65971743401361	5.59556210133887	1.01146539552468	22982800	79037.953966	0.00343900455845241	3.43900455845241
maize	[453]chihuang14:GT	improved	-54533.309041	9639	10	5.65756915043054	5.59556210133887	1.01108146920161	22982800	54533.309041	0.00237278786923264	2.37278786923264
maize	[454]chihuang32:GT	improved	-78318.464266	13812	10	5.67032032044599	5.59556210133887	1.01336026975542	22982800	78318.464266	0.00340769898645944	3.40769898645944
maize	[455]chong72:GT	improved	-74800.662509	13226	10	5.65557708369878	5.59556210133887	1.01072546086935	22982800	74800.662509	0.00325463661995057	3.25463661995057
maize	[456]CM105:GT	improved	-64409.089837	11376	10	5.66183982392757	5.59556210133887	1.01184469431102	22982800	64409.089837	0.00280249098617227	2.80249098617227
maize	[457]CML103:GT	improved	-75513.090928	13359	10	5.65260056351523	5.59556210133887	1.01019351785278	22982800	75513.090928	0.00328563494996258	3.28563494996258
maize	[458]CML103-run248:GT	improved	-75650.097776	13373	10	5.65692797248187	5.59556210133887	1.01096688233132	22982800	75650.097776	0.00329159622743965	3.29159622743965
maize	[459]CML125-2pianma:GT	improved	-73479.212313	13076	10	5.61939525183542	5.59556210133887	1.00425929514585	22982800	73479.212313	0.00319713926558122	3.19713926558122
maize	[460]CML133:GT	improved	-76799.321711	13593	10	5.64991699485029	5.59556210133887	1.00971392909721	22982800	76799.321711	0.0033415998795186	3.3415998795186
maize	[461]CML192:GT	improved	-76482.141975	13551	10	5.64402198915209	5.59556210133887	1.00866041461708	22982800	76482.141975	0.00332779913565797	3.32779913565797
maize	[462]CML202:GT	improved	-78656.09504	13941	10	5.64206979700165	5.59556210133887	1.00831153239308	22982800	78656.09504	0.0034223895713316	3.4223895713316
maize	[463]CML206:GT	improved	-80372.778966	14214	10	5.65448001730688	5.59556210133887	1.01052940078244	22982800	80372.778966	0.00349708386123536	3.49708386123536
maize	[464]CML228:GT	improved	-78442.223497	13887	10	5.64860830251314	5.59556210133887	1.00948004869101	22982800	78442.223497	0.00341308384953095	3.41308384953095
maize	[465]CML247:GT	improved	-78579.1085	13930	10	5.64099845656856	5.59556210133887	1.00812006987087	22982800	78579.1085	0.00341903982543467	3.41903982543467
maize	[466]CML277:GT	improved	-76851.259101	13657	10	5.62724310617266	5.59556210133887	1.00566180917306	22982800	76851.259101	0.00334385971687523	3.34385971687523
maize	[467]CML312SR:GT	improved	-79493.956438	14040	10	5.66196270925926	5.59556210133887	1.01186665552412	22982800	79493.956438	0.00345884559052857	3.45884559052857
maize	[468]CML322:GT	improved	-77720.408322	13742	10	5.65568391223985	5.59556210133887	1.01074455252433	22982800	77720.408322	0.0033816770942618	3.3816770942618
maize	[469]CML330:GT	improved	-78186.960331	13856	10	5.64282334952367	5.59556210133887	1.00844620206672	22982800	78186.960331	0.00340197714512592	3.40197714512592
maize	[470]CML333:GT	improved	-76496.033467	13554	10	5.64379765877232	5.59556210133887	1.00862032384949	22982800	76496.033467	0.00332840356557948	3.32840356557948
maize	[471]CML341:GT	improved	-75295.622674	13373	10	5.63042119748747	5.59556210133887	1.00622977558238	22982800	75295.622674	0.00327617273239118	3.27617273239118
maize	[472]CML411:GT	improved	-78414.464716	13903	10	5.64011110666763	5.59556210133887	1.00796148885884	22982800	78414.464716	0.00341187604277982	3.41187604277982
maize	[473]CML418:GT	improved	-76336.242295	13517	10	5.6474248942073	5.59556210133887	1.00926855817685	22982800	76336.242295	0.00332145092395183	3.32145092395183
maize	[474]CML479:GT	improved	-76801.436333	13608	10	5.64384452770429	5.59556210133887	1.00862869993952	22982800	76801.436333	0.0033416918884122	3.3416918884122
maize	[475]CML504:GT	improved	-77647.684893	13773	10	5.63767406469179	5.59556210133887	1.00752595764112	22982800	77647.684893	0.00337851283973232	3.37851283973232
maize	[476]CML505:GT	improved	-77082.706415	13625	10	5.65744634238532	5.59556210133887	1.01105952180061	22982800	77082.706415	0.00335393017452182	3.35393017452182
maize	[477]CML511:GT	improved	-78975.24963	13970	10	5.6532032662849	5.59556210133887	1.01030122870627	22982800	78975.24963	0.00343627624266843	3.43627624266843
maize	[478]CML52:GT	improved	-76100.46226	13486	10	5.64292319887291	5.59556210133887	1.00846404644901	22982800	76100.46226	0.00331119194615104	3.31119194615104
maize	[479]CML58:GT	improved	-86022.962739	15189	10	5.66350403179933	5.59556210133887	1.01214210998466	22982800	86022.962739	0.00374292787384479	3.74292787384479
maize	[480]CML69:GT	improved	-77907.42468	13780	10	5.65365926560232	5.59556210133887	1.01038272173756	22982800	77907.42468	0.00338981432549559	3.38981432549559
maize	[481]CML84:GT	improved	-75255.588619	13334	10	5.6438869520774	5.59556210133887	1.00863628172887	22982800	75255.588619	0.00327443081865569	3.27443081865569
maize	[482]CML85:GT	improved	-77882.191821	13793	10	5.64650125578192	5.59556210133887	1.00910349193173	22982800	77882.191821	0.00338871642362985	3.38871642362985
maize	[483]CML96:GT	improved	-74936.502828	13300	10	5.63432352090226	5.59556210133887	1.00692717172313	22982800	74936.502828	0.00326054714081835	3.26054714081835
maize	[484]CML99:GT	improved	-72883.81625	12925	10	5.63897998065764	5.59556210133887	1.00775934187351	22982800	72883.81625	0.00317123310693214	3.17123310693214
maize	[485]CN104:GT	improved	-73137.771333	12933	10	5.65512807028532	5.59556210133887	1.0106452163103	22982800	73137.771333	0.00318228289560019	3.18228289560019
maize	[486]CN165:GT	improved	-67532.663768	11934	10	5.65884563164069	5.59556210133887	1.01130959305888	22982800	67532.663768	0.00293840018483388	2.93840018483388
maize	[487]Co109:GT	improved	-75894.360707	13421	10	5.65489611109455	5.59556210133887	1.01060376217458	22982800	75894.360707	0.00330222430282646	3.30222430282646
maize	[488]CR14:GT	improved	-37338.502225	6602	10	5.65563499318389	5.59556210133887	1.01073581005037	22982800	37338.502225	0.00162462807947683	1.62462807947683
maize	[489]CR1HT:GT	improved	-79227.034319	13945	10	5.68139364065974	5.59556210133887	1.01533921664462	22982800	79227.034319	0.00344723159575857	3.44723159575857
maize	[490]CT109:GT	improved	-84853.944454	14997	10	5.65806124251517	5.59556210133887	1.01116941248161	22982800	84853.944454	0.00369206295377413	3.69206295377413
maize	[491]CT52C:GT	improved	-83315.813892	14648	10	5.68786277252867	5.59556210133887	1.01649533496692	22982800	83315.813892	0.00362513766347007	3.62513766347007
maize	[492]Cwu215B:GT	improved	-74855.133971	13283	10	5.63540871572687	5.59556210133887	1.00712111020597	22982800	74855.133971	0.00325700671680561	3.25700671680561
maize	[493]D1049:GT	improved	-72432.737055	12793	10	5.66190393613695	5.59556210133887	1.01185615199985	22982800	72432.737055	0.00315160629057382	3.15160629057382
maize	[494]D1051:GT	improved	-83027.896429	14651	10	5.66704637424067	5.59556210133887	1.01277517282575	22982800	83027.896429	0.00361261014449936	3.61261014449936
maize	[495]D1139:GT	improved	-71674.181622	12627	10	5.67626369066287	5.59556210133887	1.01442242760646	22982800	71674.181622	0.00311860093730964	3.11860093730964
maize	[496]d140:GT	improved	-71966.24277	12639	10	5.69398233800142	5.59556210133887	1.01758898121049	22982800	71966.24277	0.00313130875132708	3.13130875132708
maize	[497]D15:GT	improved	-53014.598957	9323	10	5.68643129432586	5.59556210133887	1.01623951112351	22982800	53014.598957	0.00230670757945072	2.30670757945072
maize	[498]D20:GT	improved	-82841.372925	14623	10	5.66514209977433	5.59556210133887	1.01243485411748	22982800	82841.372925	0.00360449435773709	3.60449435773709
maize	[499]D23:GT	improved	-77107.539817	13568	10	5.68304391339918	5.59556210133887	1.01563414192818	22982800	77107.539817	0.00335501069569417	3.35501069569417
maize	[500]D33A:GT	improved	-79269.386797	13972	10	5.67344594882622	5.59556210133887	1.01391886035341	22982800	79269.386797	0.00344907438593209	3.44907438593209
maize	[501]D340:GT	improved	-64457.802062	11307	10	5.70069886459715	5.59556210133887	1.01878931220031	22982800	64457.802062	0.00280461049402162	2.80461049402162
maize	[502]D619:GT	improved	-88609.459059	15629	10	5.66955397395867	5.59556210133887	1.01322331363315	22982800	88609.459059	0.00385546839632247	3.85546839632247
maize	[503]D729:GT	improved	-80386.265455	14202	10	5.66020739719758	5.59556210133887	1.01155295834233	22982800	80386.265455	0.00349767066915258	3.49767066915258
maize	[504]D801:GT	improved	-60373.433811	10615	10	5.68755853141781	5.59556210133887	1.01644096310841	22982800	60373.433811	0.00262689636645665	2.62689636645665
maize	[505]D854:GT	improved	-74369.247825	13117	10	5.66968421323473	5.59556210133887	1.01324658909212	22982800	74369.247825	0.00323586542218529	3.23586542218529
maize	[506]D856:GT	improved	-86434.523859	15237	10	5.67267335164402	5.59556210133887	1.01378078715036	22982800	86434.523859	0.00376083522716988	3.76083522716988
maize	[507]D857:GT	improved	-72866.90105	12850	10	5.67057595719844	5.59556210133887	1.01340595538054	22982800	72866.90105	0.00317049711305846	3.17049711305846
maize	[508]D864:GT	improved	-78553.120967	13860	10	5.6676133453824	5.59556210133887	1.01287649797083	22982800	78553.120967	0.00341790908709992	3.41790908709992
maize	[509]D869:GT	improved	-69231.269131	12251	10	5.65107086205208	5.59556210133887	1.0099201402304	22982800	69231.269131	0.00301230786200985	3.01230786200985
maize	[510]D88:GT	improved	-79998.251086	14129	10	5.66198960195343	5.59556210133887	1.01187146159966	22982800	79998.251086	0.00348078785378631	3.48078785378631
maize	[511]D881:GT	improved	-57346.12217	10041	10	5.71119631212031	5.59556210133887	1.02066534312143	22982800	57346.12217	0.00249517561698314	2.49517561698314
maize	[512]D883:GT	improved	-81683.924887	14447	10	5.65404062345124	5.59556210133887	1.01045087536396	22982800	81683.924887	0.00355413286836243	3.55413286836243
maize	[513]D886:GT	improved	-80745.310844	14225	10	5.6762960171529	5.59556210133887	1.01442820477226	22982800	80745.310844	0.00351329302104182	3.51329302104182
maize	[514]D892:GT	improved	-77349.370668	13605	10	5.68536351841235	5.59556210133887	1.01604868562749	22982800	77349.370668	0.00336553294933603	3.36553294933603
maize	[515]D978:GT	improved	-73196.231311	12914	10	5.66797516733777	5.59556210133887	1.012941160278	22982800	73196.231311	0.00318482653597473	3.18482653597473
maize	[516]da255:GT	improved	-77325.236195	13692	10	5.64747562043529	5.59556210133887	1.00927762361604	22982800	77325.236195	0.00336448283912317	3.36448283912317
maize	[517]dai6:GT	improved	-75139.732455	13281	10	5.65768635306076	5.59556210133887	1.01110241484176	22982800	75139.732455	0.0032693898243469	3.2693898243469
maize	[518]daMO:GT	improved	-83444.511126	14696	10	5.67804240106151	5.59556210133887	1.01474030637653	22982800	83444.511126	0.00363073738299946	3.63073738299946
maize	[519]dan3115:GT	improved	-79058.637585	13969	10	5.65957746331162	5.59556210133887	1.01144038093285	22982800	79058.637585	0.00343990451924918	3.43990451924918
maize	[520]dan340:GT	improved	-76313.951098	13472	10	5.66463413732185	5.59556210133887	1.01234407459555	22982800	76313.951098	0.00332048101615121	3.32048101615121
maize	[521]dan598:GT	improved	-79590.262255	14084	10	5.65111206013916	5.59556210133887	1.00992750286642	22982800	79590.262255	0.00346303593361122	3.46303593361122
maize	[522]dan599:GT	improved	-83878.170996	14797	10	5.66859302534298	5.59556210133887	1.01305157956993	22982800	83878.170996	0.00364960627060236	3.64960627060236
maize	[523]dan9046:GT	improved	-81230.640557	14359	10	5.65712379392715	5.59556210133887	1.01100187818013	22982800	81230.640557	0.00353441010481752	3.53441010481752
maize	[524]dan9064:GT	improved	-74091.296396	13071	10	5.66837245780736	5.59556210133887	1.01301216127171	22982800	74091.296396	0.00322377153332057	3.22377153332057
maize	[525]danhuang02:GT	improved	-82216.984484	14495	10	5.67209275501897	5.59556210133887	1.01367702695352	22982800	82216.984484	0.0035773267175453	3.5773267175453
maize	[526]daqing133:GT	improved	-76630.952465	13573	10	5.64583750570986	5.59556210133887	1.00898487112831	22982800	76630.952465	0.00333427399903406	3.33427399903406
maize	[527]De811:GT	improved	-67479.820367	11925	10	5.65868514607966	5.59556210133887	1.01128091219391	22982800	67479.820367	0.00293610092621439	2.93610092621439
maize	[528]DF20:GT	improved	-19609.323514	3491	10	5.61710785276425	5.59556210133887	1.00385050706885	22982800	19609.323514	0.000853217341403136	0.853217341403136
maize	[529]DF24:GT	improved	-14823.909421	2600	10	5.70150362346154	5.59556210133887	1.01893313311585	22982800	14823.909421	0.000645000148850445	0.645000148850445
maize	[530]DF27:GT	improved	-79699.420823	14041	10	5.67619263749021	5.59556210133887	1.01440972947687	22982800	79699.420823	0.00346778551016412	3.46778551016412
maize	[531]DF32:GT	improved	-82928.457829	14590	10	5.6839244570939	5.59556210133887	1.01579150658231	22982800	82928.457829	0.0036082834915241	3.6082834915241
maize	[532]DH138:GT	improved	-85897.603394	15144	10	5.67205516336503	5.59556210133887	1.01367030883418	22982800	85897.603394	0.00373747338853403	3.73747338853403
maize	[533]DH149:GT	improved	-79163.27526	13981	10	5.66220408125313	5.59556210133887	1.01190979185064	22982800	79163.27526	0.00344445738813373	3.44445738813373
maize	[534]DH40:GT	improved	-77616.532003	13713	10	5.66006942339386	5.59556210133887	1.0115283006223	22982800	77616.532003	0.00337715735258541	3.37715735258541
maize	[535]DH65232:GT	improved	-78918.195551	13947	10	5.65843518685022	5.59556210133887	1.01123624121629	22982800	78918.195551	0.00343379377408323	3.43379377408323
maize	[536]DH65232-DH9:GT	improved	-86091.620962	15203	10	5.66280477287378	5.59556210133887	1.01201714328554	22982800	86091.620962	0.00374591524801156	3.74591524801156
maize	[537]DJ7:GT	improved	-1918.556639	339	10	5.6594591120944	5.59556210133887	1.01141923002521	22982800	1918.556639	8.34779330194754e-05	0.0834779330194754
maize	[538]DM07:GT	improved	-68510.335546	12097	10	5.66341535471605	5.59556210133887	1.01212626223216	22982800	68510.335546	0.00298093946542632	2.98093946542632
maize	[539]DM101B:GT	improved	-63038.315831	11122	10	5.667893888779	5.59556210133887	1.01292663473841	22982800	63038.315831	0.00274284751340133	2.74284751340133
maize	[540]dong327:GT	improved	-77066.477931	13600	10	5.66665278904412	5.59556210133887	1.0127048340127	22982800	77066.477931	0.00335322406021024	3.35322406021024
maize	[541]dupl-178:GT	improved	-83244.51134	14699	10	5.66327718484251	5.59556210133887	1.01210156947189	22982800	83244.51134	0.00362203523243469	3.62203523243469
maize	[542]dupl-478:GT	improved	-63444.766565	11191	10	5.66926696139755	5.59556210133887	1.01317202074141	22982800	63444.766565	0.00276053250974642	2.76053250974642
maize	[543]dupl-5003:GT	improved	-80058.280664	14146	10	5.65942886073802	5.59556210133887	1.01141382371288	22982800	80058.280664	0.00348339978871156	3.48339978871156
maize	[544]dupl-Zheng58:GT	improved	-72301.220691	12767	10	5.66313313158925	5.59556210133887	1.01207582527486	22982800	72301.220691	0.00314588390844458	3.14588390844458
maize	[545]duzi:GT	improved	-82103.107402	14557	10	5.6401117951501	5.59556210133887	1.00796161189965	22982800	82103.107402	0.00357237183467637	3.57237183467637
maize	[546]E200:GT	improved	-84801.317775	14970	10	5.66475068637275	5.59556210133887	1.01236490343255	22982800	84801.317775	0.0036897731249021	3.6897731249021
maize	[547]e220:GT	improved	-64865.598132	11453	10	5.66363381926133	5.59556210133887	1.01216530469855	22982800	64865.598132	0.0028223540270115	2.8223540270115
maize	[548]E28:GT	improved	-74123.07655	13086	10	5.66430357252025	5.59556210133887	1.01228499834984	22982800	74123.07655	0.00322515431322554	3.22515431322554
maize	[549]E588:GT	improved	-81601.132417	14417	10	5.66006328757717	5.59556210133887	1.01152720407175	22982800	81601.132417	0.00355053050181005	3.55053050181005
maize	[550]E600:GT	improved	-81343.985936	14376	10	5.65831844296049	5.59556210133887	1.01121537755905	22982800	81343.985936	0.00353934185286388	3.53934185286388
maize	[551]E601:GT	improved	-66313.205902	11705	10	5.66537427612132	5.59556210133887	1.01247634706185	22982800	66313.205902	0.00288534059827349	2.88534059827349
maize	[552]E8501:GT	improved	-78552.613913	13827	10	5.68110319758444	5.59556210133887	1.0152873106752	22982800	78552.613913	0.00341788702477505	3.41788702477505
maize	[553]equn3:GT	improved	-76354.83253	13489	10	5.66052580102306	5.59556210133887	1.01160986126285	22982800	76354.83253	0.00332225979993734	3.32225979993734
maize	[554]equn4:GT	improved	-78667.326534	13882	10	5.66685827215099	5.59556210133887	1.01274155652657	22982800	78667.326534	0.00342287826261378	3.42287826261378
maize	[555]ernan24:GT	improved	-75955.796471	13414	10	5.66242705166244	5.59556210133887	1.01194963957376	22982800	75955.796471	0.00330489742202865	3.30489742202865
maize	[556]ES40:GT	improved	-82364.183847	14541	10	5.66427232288013	5.59556210133887	1.01227941363117	22982800	82364.183847	0.00358373147949771	3.58373147949771
maize	[557]F42:GT	improved	-2116.223626	380	10	5.56900954210526	5.59556210133887	0.995254711009775	22982800	2116.223626	9.20785816349618e-05	0.0920785816349618
maize	[558]F7:GT	improved	-81365.719702	14439	10	5.63513537654962	5.59556210133887	1.00707226092644	22982800	81365.719702	0.00354028750639609	3.54028750639609
maize	[559]F7584:GT	improved	-80347.096757	14155	10	5.67623431699046	5.59556210133887	1.01441717814771	22982800	80347.096757	0.00349596640779191	3.49596640779191
maize	[560]F939:GT	improved	-80614.318571	14280	10	5.64526040413165	5.59556210133887	1.00888173554197	22982800	80614.318571	0.00350759344253094	3.50759344253094
maize	[561]fangyin:GT	improved	-80844.558682	14230	10	5.68127608446943	5.59556210133887	1.01531820781867	22982800	80844.558682	0.00351761137380998	3.51761137380998
maize	[562]fanrong2:GT	improved	-77075.800916	13601	10	5.66692161723403	5.59556210133887	1.0127528771199	22982800	77075.800916	0.00335362971074021	3.35362971074021
maize	[563]FAP1360A:GT	improved	-73328.189196	13006	10	5.63802777149008	5.59556210133887	1.00758916966377	22982800	73328.189196	0.00319056812903563	3.19056812903563
maize	[564]FAPW:GT	improved	-59655.435865	10513	10	5.67444457956815	5.59556210133887	1.01409732870455	22982800	59655.435865	0.0025956557018727	2.5956557018727
maize	[565]FBHJ:GT	improved	-60102.269945	10617	10	5.66094658990299	5.59556210133887	1.01168506172927	22982800	60102.269945	0.00261509780988391	2.61509780988391
maize	[566]FC-13:GT	improved	-77963.45883	13736	10	5.67584877912056	5.59556210133887	1.014348277497	22982800	77963.45883	0.00339225241615469	3.39225241615469
maize	[567]Feb-48:GT	improved	-79897.379657	14135	10	5.65244992267421	5.59556210133887	1.01016659636781	22982800	79897.379657	0.00347639885727588	3.47639885727588
maize	[568]fengke1:GT	improved	-80216.418299	14222	10	5.64030504141471	5.59556210133887	1.00799614753005	22982800	80216.418299	0.00349028048362253	3.49028048362253
maize	[569]FR14:GT	improved	-69094.6495	12190	10	5.66814187858901	5.59556210133887	1.01297095375508	22982800	69094.6495	0.00300636343265399	3.00636343265399
maize	[570]fu8521:GT	improved	-75985.795782	13385	10	5.67693655450131	5.59556210133887	1.01454267715892	22982800	75985.795782	0.00330620271603112	3.30620271603112
maize	[571]fu8527:GT	improved	-77087.341626	13614	10	5.66235798633759	5.59556210133887	1.01193729669853	22982800	77087.341626	0.00335413185625772	3.35413185625772
maize	[572]fu8529:GT	improved	-77673.188287	13722	10	5.66048595591022	5.59556210133887	1.01160274042099	22982800	77673.188287	0.00337962251279218	3.37962251279218
maize	[573]fu8538:GT	improved	-77494.926906	13683	10	5.66359182240737	5.59556210133887	1.01215779931246	22982800	77494.926906	0.00337186621760621	3.37186621760621
maize	[574]fu8701:GT	improved	-68256.108008	12056	10	5.66158825547445	5.59556210133887	1.01179973574411	22982800	68256.108008	0.00296987782202343	2.96987782202343
maize	[575]fu96:GT	improved	-76672.479611	13532	10	5.66601238626958	5.59556210133887	1.01259038567615	22982800	76672.479611	0.00333608087835251	3.33608087835251
maize	[576]fusheA:GT	improved	-75023.46446	13273	10	5.65233665787689	5.59556210133887	1.01014635446981	22982800	75023.46446	0.0032643309109421	3.2643309109421
