sample	group	cutoff_lab	Genetic_load_sum	n_chr_rows	Abs_genetic_load
[710]LH150:GT	improved	5%	-308766.322894	10	308766.322894
[711]LH156:GT	improved	5%	-306585.640785	10	306585.640785
[712]LH160:GT	improved	5%	-299200.557425	10	299200.557425
[713]LH162:GT	improved	5%	-304799.334491	10	304799.334491
[714]LH190:GT	improved	5%	-63692.613833	10	63692.613833
[715]LH191:GT	improved	5%	-169400.792074	10	169400.792074
[716]LH192:GT	improved	5%	-105741.800205	10	105741.800205
[717]LH193:GT	improved	5%	-101891.828463	10	101891.828463
[718]LH194:GT	improved	5%	-110048.80495	10	110048.80495
[719]LH196:GT	improved	5%	-51812.205781	10	51812.205781
[720]LH202:GT	improved	5%	-32232.203738	10	32232.203738
[721]LH205:GT	improved	5%	-87218.127008	10	87218.127008
[722]LH208:GT	improved	5%	-143435.259327	10	143435.259327
[723]LH215:GT	improved	5%	-311996.926032	10	311996.926032
[724]LH220Ht:GT	improved	5%	-175137.950788	10	175137.950788
[725]LH295:GT	improved	5%	-312599.064957	10	312599.064957
[726]LH38:GT	improved	5%	-313897.20633	10	313897.20633
[727]LH39:GT	improved	5%	-307893.025439	10	307893.025439
[728]LH51:GT	improved	5%	-318552.886045	10	318552.886045
[729]LH52:GT	improved	5%	-316378.066021	10	316378.066021
[730]LH54:GT	improved	5%	-316184.829564	10	316184.829564
[731]LH57:GT	improved	5%	-315527.500041	10	315527.500041
[732]LH59:GT	improved	5%	-315839.412718	10	315839.412718
[733]LH60:GT	improved	5%	-316266.595363	10	316266.595363
[734]LH61:GT	improved	5%	-311626.773053	10	311626.773053
[735]LH65:GT	improved	5%	-312940.394898	10	312940.394898
[736]LH74:GT	improved	5%	-112738.206762	10	112738.206762
[737]LH82:GT	improved	5%	-293302.383256	10	293302.383256
[738]LH85:GT	improved	5%	-296501.232525	10	296501.232525
[739]LH93:GT	improved	5%	-297693.238939	10	297693.238939
[740]lian87:GT	improved	5%	-313169.530154	10	313169.530154
[741]liao2202:GT	improved	5%	-301490.500519	10	301490.500519
[742]liao2204:GT	improved	5%	-292842.675452	10	292842.675452
[743]liao4271:GT	improved	5%	-292185.056371	10	292185.056371
[744]liao5110:GT	improved	5%	-248376.948277	10	248376.948277
[745]liao7794:GT	improved	5%	-205447.575736	10	205447.575736
[746]LIBC4:GT	improved	5%	-305711.979236	10	305711.979236
[747]LM-2:GT	improved	5%	-323560.414593	10	323560.414593
[748]Lo:GT	improved	5%	-285211.059829	10	285211.059829
[749]Lo1067:GT	improved	5%	-271566.210164	10	271566.210164
[750]Lo1125:GT	improved	5%	-329516.081391	10	329516.081391
[751]longkang1:GT	improved	5%	-310858.932845	10	310858.932845
[752]longkang11:GT	improved	5%	-316468.24715	10	316468.24715
[753]Los-6:GT	improved	5%	-177852.672737	10	177852.672737
[754]LP1:GT	improved	5%	-226119.020816	10	226119.020816
[755]Lp215D:GT	improved	5%	-307035.862109	10	307035.862109
[756]LP5:GT	improved	5%	-68034.464596	10	68034.464596
[757]lu65:GT	improved	5%	-311725.148826	10	311725.148826
[758]luosu3:GT	improved	5%	-308499.177755	10	308499.177755
[759]luyuan133:GT	improved	5%	-303790.741562	10	303790.741562
[760]luyuan92:GT	improved	5%	-300294.306571	10	300294.306571
[761]lv28:GT	improved	5%	-302300.506844	10	302300.506844
[762]lv45:GT	improved	5%	-305309.192377	10	305309.192377
[763]Lx9801:GT	improved	5%	-325667.484377	10	325667.484377
[764]M101:GT	improved	5%	-303835.414038	10	303835.414038
[765]M1016:GT	improved	5%	-317638.568385	10	317638.568385
[766]M131-5:GT	improved	5%	-208909.920442	10	208909.920442
[767]M14:GT	improved	5%	-227339.809136	10	227339.809136
[768]M162W:GT	improved	5%	-307420.0951	10	307420.0951
[769]M22:GT	improved	5%	-211164.339283	10	211164.339283
[770]M3:GT	improved	5%	-260694.965662	10	260694.965662
[771]M3736:GT	improved	5%	-305686.392775	10	305686.392775
[772]M37W:GT	improved	5%	-309635.324789	10	309635.324789
[773]M9:GT	improved	5%	-283667.35568	10	283667.35568
[774]Max:GT	improved	5%	-247279.200223	10	247279.200223
[775]Maxa:GT	improved	5%	-235096.15231	10	235096.15231
[776]MBNA:GT	improved	5%	-311339.17186	10	311339.17186
[777]MBPM:GT	improved	5%	-299071.758526	10	299071.758526
[778]MBSJ:GT	improved	5%	-310646.231642	10	310646.231642
[779]MBST:GT	improved	5%	-316558.914048	10	316558.914048
[780]MBUB:GT	improved	5%	-308619.205843	10	308619.205843
[781]MDF-13D:GT	improved	5%	-315007.733871	10	315007.733871
[782]mei68113:GT	improved	5%	-281697.967197	10	281697.967197
[783]ML606:GT	improved	5%	-304046.542583	10	304046.542583
[784]MM-1A:GT	improved	5%	-317790.03806	10	317790.03806
[785]MM402A:GT	improved	5%	-315211.221021	10	315211.221021
[786]MO113:GT	improved	5%	-304924.97004	10	304924.97004
[787]Mo17:GT	improved	5%	-314431.928768	10	314431.928768
[788]Mo17-chin:GT	improved	5%	-316398.529785	10	316398.529785
[789]MO18W:GT	improved	5%	-305532.777761	10	305532.777761
[790]Mo24W:GT	improved	5%	-296842.52989	10	296842.52989
[791]MP:GT	improved	5%	-201969.004622	10	201969.004622
[792]Ms71:GT	improved	5%	-282751.771094	10	282751.771094
[793]mu4:GT	improved	5%	-315346.30633	10	315346.30633
[794]mu6:GT	improved	5%	-309359.381827	10	309359.381827
[795]N138:GT	improved	5%	-316983.99219	10	316983.99219
[796]N192:GT	improved	5%	-335216.021875	10	335216.021875
[797]N42:GT	improved	5%	-227895.098036	10	227895.098036
[798]N6:GT	improved	5%	-297564.402087	10	297564.402087
[799]N68a:GT	improved	5%	-205600.117511	10	205600.117511
[800]nan21-3:GT	improved	5%	-253164.990074	10	253164.990074
[801]NC268:GT	improved	5%	-115544.291642	10	115544.291642
[802]NC350:GT	improved	5%	-310797.90617	10	310797.90617
[803]NC358:GT	improved	5%	-306531.191032	10	306531.191032
[804]ND246:GT	improved	5%	-297757.206368	10	297757.206368
[805]ning24:GT	improved	5%	-302150.168443	10	302150.168443
[806]ning37:GT	improved	5%	-294962.644468	10	294962.644468
[807]ning45:GT	improved	5%	-288509.037435	10	288509.037435
[808]ning55:GT	improved	5%	-292842.140301	10	292842.140301
[809]niu2-1:GT	improved	5%	-306854.257872	10	306854.257872
[810]NN14B:GT	improved	5%	-277631.662601	10	277631.662601
[811]NQ508:GT	improved	5%	-278306.825209	10	278306.825209
[812]NS501:GT	improved	5%	-267939.947563	10	267939.947563
[813]NS701:GT	improved	5%	-75993.796645	10	75993.796645
[814]oh07B:GT	improved	5%	-294864.144128	10	294864.144128
[815]Oh40B:GT	improved	5%	-312036.822117	10	312036.822117
[816]Oh43:GT	improved	5%	-306603.751645	10	306603.751645
[817]OH7:GT	improved	5%	-290363.366529	10	290363.366529
[818]Oh7B:GT	improved	5%	-294843.53188	10	294843.53188
[819]OQ603:GT	improved	5%	-275108.081434	10	275108.081434
[820]P007:GT	improved	5%	-316300.912424	10	316300.912424
[821]P1:GT	improved	5%	-314820.38314	10	314820.38314
[822]P136:GT	improved	5%	-324931.765717	10	324931.765717
[823]P138:GT	improved	5%	-329178.465949	10	329178.465949
[824]P167:GT	improved	5%	-322223.646506	10	322223.646506
[825]P25:GT	improved	5%	-325123.078694	10	325123.078694
[826]P39:GT	improved	5%	-322361.076762	10	322361.076762
[827]P39-chin:GT	improved	5%	-314804.475098	10	314804.475098
[828]Pa91:GT	improved	5%	-307539.774807	10	307539.774807
[829]PB80:GT	improved	5%	-41349.714771	10	41349.714771
[830]PH207:GT	improved	5%	-295661.628623	10	295661.628623
[831]PHBA6:GT	improved	5%	-306599.020945	10	306599.020945
[832]PHG24:GT	improved	5%	-293248.996169	10	293248.996169
[833]PHG35:GT	improved	5%	-310094.515912	10	310094.515912
[834]PHG39:GT	improved	5%	-266891.307945	10	266891.307945
[835]PHG47:GT	improved	5%	-300879.296483	10	300879.296483
[836]PHG50:GT	improved	5%	-303199.487704	10	303199.487704
[837]PHG71:GT	improved	5%	-254640.383628	10	254640.383628
[838]PHG72:GT	improved	5%	-283551.079485	10	283551.079485
[839]PHG83:GT	improved	5%	-307313.674702	10	307313.674702
[840]PHG84:GT	improved	5%	-303043.134569	10	303043.134569
[841]PHG86:GT	improved	5%	-130827.162415	10	130827.162415
[842]PHH93:GT	improved	5%	-299942.184629	10	299942.184629
[843]PHJ31:GT	improved	5%	-303570.449967	10	303570.449967
[844]PHJ33:GT	improved	5%	-307956.789602	10	307956.789602
[845]PHJ40:GT	improved	5%	-285179.042096	10	285179.042096
[846]PHJ70:GT	improved	5%	-172531.14587	10	172531.14587
[847]PHJ75:GT	improved	5%	-302627.695319	10	302627.695319
[848]PHK05:GT	improved	5%	-315339.594749	10	315339.594749
[849]PHK24:GT	improved	5%	-191473.990348	10	191473.990348
[850]PHK35:GT	improved	5%	-183548.07062	10	183548.07062
[851]PHK42:GT	improved	5%	-296509.349888	10	296509.349888
[852]PHK76:GT	improved	5%	-311158.905621	10	311158.905621
[853]PHK93:GT	improved	5%	-302757.776859	10	302757.776859
[854]PHM10:GT	improved	5%	-283363.863269	10	283363.863269
[855]PHM44:GT	improved	5%	-308400.377911	10	308400.377911
[856]PHM57:GT	improved	5%	-305255.312215	10	305255.312215
[857]PHM81:GT	improved	5%	-280855.212096	10	280855.212096
[858]PHN11:GT	improved	5%	-296725.505311	10	296725.505311
[859]PHN29:GT	improved	5%	-206423.696974	10	206423.696974
[860]PHN37:GT	improved	5%	-313892.166617	10	313892.166617
[861]PHN47:GT	improved	5%	-268778.077838	10	268778.077838
[862]PHN66:GT	improved	5%	-256195.406959	10	256195.406959
[863]PHN73:GT	improved	5%	-310221.538239	10	310221.538239
[864]PHN82:GT	improved	5%	-293904.291398	10	293904.291398
[865]PHNV9:GT	improved	5%	-229355.231333	10	229355.231333
[866]PHP02:GT	improved	5%	-261201.16365	10	261201.16365
[867]PHP55:GT	improved	5%	-288061.224053	10	288061.224053
[868]PHP60:GT	improved	5%	-296036.150352	10	296036.150352
[869]PHP76:GT	improved	5%	-295764.064653	10	295764.064653
[870]PHP85:GT	improved	5%	-192277.422986	10	192277.422986
[871]PHPR5:GT	improved	5%	-228076.603176	10	228076.603176
[872]PHR25:GT	improved	5%	-298862.96894	10	298862.96894
[873]PHR30:GT	improved	5%	-291607.179076	10	291607.179076
[874]PHR32:GT	improved	5%	-301787.834107	10	301787.834107
[875]PHR36:GT	improved	5%	-290414.505749	10	290414.505749
[876]PHR47:GT	improved	5%	-286210.407654	10	286210.407654
[877]PHR55:GT	improved	5%	-280214.736341	10	280214.736341
[878]PHR58:GT	improved	5%	-315753.793136	10	315753.793136
[879]PHR62:GT	improved	5%	-297543.384089	10	297543.384089
[880]PHR63:GT	improved	5%	-304024.259513	10	304024.259513
[881]PHT10:GT	improved	5%	-141968.369898	10	141968.369898
[882]PHT22:GT	improved	5%	-303388.281734	10	303388.281734
[883]PHT55:GT	improved	5%	-263830.085892	10	263830.085892
[884]PHT60:GT	improved	5%	-301368.107064	10	301368.107064
[885]PHT69:GT	improved	5%	-276131.548776	10	276131.548776
[886]PHT77:GT	improved	5%	-273381.635792	10	273381.635792
[887]PHV37:GT	improved	5%	-269623.123674	10	269623.123674
[888]PHV53:GT	improved	5%	-312521.217939	10	312521.217939
[889]PHV78:GT	improved	5%	-307564.082721	10	307564.082721
[890]PHW03:GT	improved	5%	-293701.663111	10	293701.663111
[891]PHW17:GT	improved	5%	-122442.746795	10	122442.746795
[892]PHW20:GT	improved	5%	-296686.700496	10	296686.700496
[893]PHW30:GT	improved	5%	-298358.740728	10	298358.740728
[894]PHW43:GT	improved	5%	-303126.582485	10	303126.582485
[895]PHW51:GT	improved	5%	-248578.611965	10	248578.611965
[896]PHW52:GT	improved	5%	-187289.292167	10	187289.292167
[897]PHW79:GT	improved	5%	-296274.153564	10	296274.153564
[898]PHWG5:GT	improved	5%	-308469.388961	10	308469.388961
[899]PHZ51:GT	improved	5%	-306350.83832	10	306350.83832
[900]PN2:GT	improved	5%	-305130.091653	10	305130.091653
[901]PN2-8:GT	improved	5%	-263009.624694	10	263009.624694
[902]Q1261:GT	improved	5%	-304690.103774	10	304690.103774
[903]Q381:GT	improved	5%	-298715.572738	10	298715.572738
[904]qi205:GT	improved	5%	-306555.014423	10	306555.014423
[905]qi318:GT	improved	5%	-310905.901789	10	310905.901789
[906]qi319:GT	improved	5%	-326473.962152	10	326473.962152
[907]qi35:GT	improved	5%	-303381.118024	10	303381.118024
[908]qi410:GT	improved	5%	-247321.931863	10	247321.931863
[909]qiong51:GT	improved	5%	-288348.140699	10	288348.140699
[910]R017:GT	improved	5%	-315571.079604	10	315571.079604
[911]R08:GT	improved	5%	-313661.618036	10	313661.618036
[912]R136:GT	improved	5%	-317615.04285	10	317615.04285
[913]R150:GT	improved	5%	-322506.23659	10	322506.23659
[914]R1656:GT	improved	5%	-334405.349616	10	334405.349616
[915]R25:GT	improved	5%	-317388.05082	10	317388.05082
[916]R31:GT	improved	5%	-301720.295314	10	301720.295314
[917]R98:GT	improved	5%	-315474.224224	10	315474.224224
[918]RIMMA0438.1:GT	improved	5%	-305109.744196	10	305109.744196
[919]RS710:GT	improved	5%	-282271.417922	10	282271.417922
[920]S001:GT	improved	5%	-321665.94176	10	321665.94176
[921]S22:GT	improved	5%	-252985.505471	10	252985.505471
[922]S311:GT	improved	5%	-313249.472009	10	313249.472009
[923]S37:GT	improved	5%	-320064.289118	10	320064.289118
[924]S53:GT	improved	5%	-237999.517507	10	237999.517507
[925]S7913:GT	improved	5%	-311935.070894	10	311935.070894
[926]S8324:GT	improved	5%	-106673.013817	10	106673.013817
[927]S8326:GT	improved	5%	-316251.027848	10	316251.027848
[928]SC11-1:GT	improved	5%	-306795.576646	10	306795.576646
[929]SC-14:GT	improved	5%	-280820.417877	10	280820.417877
[930]SC14:GT	improved	5%	-271065.876396	10	271065.876396
[931]SC24-1:GT	improved	5%	-281169.181177	10	281169.181177
[932]SC30-1:GT	improved	5%	-316463.791586	10	316463.791586
[933]SC-9:GT	improved	5%	-281045.489921	10	281045.489921
[934]SC9:GT	improved	5%	-281572.869156	10	281572.869156
[935]Seagu1117:GT	improved	5%	-316299.17786	10	316299.17786
[936]Sg1533:GT	improved	5%	-302996.264631	10	302996.264631
[937]SG17:GT	improved	5%	-318491.537958	10	318491.537958
[938]shan89:GT	improved	5%	-322327.110484	10	322327.110484
[939]shangyin110-1:GT	improved	5%	-296323.268984	10	296323.268984
[940]shen135:GT	improved	5%	-321720.984826	10	321720.984826
[941]shen137:GT	improved	5%	-331098.612004	10	331098.612004
[942]shen142:GT	improved	5%	-241277.24503	10	241277.24503
[943]shen5005:GT	improved	5%	-312678.128398	10	312678.128398
[944]shen977:GT	improved	5%	-332714.605463	10	332714.605463
[945]shuang741:GT	improved	5%	-329279.752931	10	329279.752931
[946]shuangM9B-1:GT	improved	5%	-295495.833677	10	295495.833677
[947]shuangtaiwu:GT	improved	5%	-315351.542308	10	315351.542308
[948]siyi:GT	improved	5%	-256445.396098	10	256445.396098
[949]song1145:GT	improved	5%	-310451.84003	10	310451.84003
[950]SS99:GT	improved	5%	-297151.754494	10	297151.754494
[951]su75:GT	improved	5%	-278330.974764	10	278330.974764
[952]suwan1611:GT	improved	5%	-310007.103375	10	310007.103375
[953]SW153:GT	improved	5%	-292714.2249	10	292714.2249
[954]SX-4-21:GT	improved	5%	-288706.364931	10	288706.364931
[955]SX-6-7:GT	improved	5%	-285534.463746	10	285534.463746
[956]SZ3:GT	improved	5%	-325237.725078	10	325237.725078
[957]T24:GT	improved	5%	-289819.615501	10	289819.615501
[958]tai184:GT	improved	5%	-300189.598252	10	300189.598252
[959]tangsipingtou:GT	improved	5%	-288078.524223	10	288078.524223
[960]tian77:GT	improved	5%	-314395.992094	10	314395.992094
[961]tie7922:GT	improved	5%	-193784.349349	10	193784.349349
[962]Timpunia-1:GT	improved	5%	-290846.779359	10	290846.779359
[963]Tx303:GT	improved	5%	-297042.853361	10	297042.853361
[964]Tx601:GT	improved	5%	-307853.912454	10	307853.912454
[965]Tzi8:GT	improved	5%	-305904.811612	10	305904.811612
[966]Va26:GT	improved	5%	-302161.757247	10	302161.757247
[967]Va35:GT	improved	5%	-310769.915986	10	310769.915986
[968]VG85-5:GT	improved	5%	-296211.058412	10	296211.058412
[969]VL0512447:GT	improved	5%	-306869.925872	10	306869.925872
[970]VL05128:GT	improved	5%	-307817.453413	10	307817.453413
[971]VL054178:GT	improved	5%	-307671.376487	10	307671.376487
[972]VL05610:GT	improved	5%	-313337.140075	10	313337.140075
[973]VL056883:GT	improved	5%	-307780.342617	10	307780.342617
[974]VL062784:GT	improved	5%	-318132.52766	10	318132.52766
[975]W117:GT	improved	5%	-85669.402118	10	85669.402118
[976]W153R:GT	improved	5%	-331819.136585	10	331819.136585
[977]W172:GT	improved	5%	-160423.849974	10	160423.849974
[978]W182bn:GT	improved	5%	-297816.282189	10	297816.282189
[979]W22:GT	improved	5%	-295464.125345	10	295464.125345
[980]W222:GT	improved	5%	-288773.211463	10	288773.211463
[981]W23:GT	improved	5%	-296204.494745	10	296204.494745
[982]W238:GT	improved	5%	-292809.883687	10	292809.883687
[983]W2H03:GT	improved	5%	-300382.651591	10	300382.651591
[984]W344:GT	improved	5%	-287273.652224	10	287273.652224
[985]W499:GT	improved	5%	-101272.543404	10	101272.543404
[986]W64A:GT	improved	5%	-290685.020025	10	290685.020025
[987]W668:GT	improved	5%	-253975.298004	10	253975.298004
[988]W8304:GT	improved	5%	-73281.909894	10	73281.909894
[989]W8555:GT	improved	5%	-83322.128625	10	83322.128625
[990]W966:GT	improved	5%	-294054.470147	10	294054.470147
[991]W967:GT	improved	5%	-305432.248541	10	305432.248541
[992]W968:GT	improved	5%	-322614.620631	10	322614.620631
[993]W969:GT	improved	5%	-310987.689516	10	310987.689516
[994]W9706:GT	improved	5%	-310895.368149	10	310895.368149
[995]wei3322:GT	improved	5%	-301906.355882	10	301906.355882
[996]wenhuang31413:GT	improved	5%	-317328.982919	10	317328.982919
[997]WIL500:GT	improved	5%	-271637.246445	10	271637.246445
[998]WIL900:GT	improved	5%	-310355.073919	10	310355.073919
[999]WIL901:GT	improved	5%	-253597.881952	10	253597.881952
[1000]WIL903:GT	improved	5%	-260134.323873	10	260134.323873
[1001]WN11H:GT	improved	5%	-314557.246319	10	314557.246319
[1002]wu109:GT	improved	5%	-311617.194301	10	311617.194301
[1003]wu125:GT	improved	5%	-295592.388541	10	295592.388541
[1004]wu126:GT	improved	5%	-337327.214226	10	337327.214226
[1005]wu312:GT	improved	5%	-302673.178004	10	302673.178004
[1006]X314:GT	improved	5%	-251955.077083	10	251955.077083
[1007]XF117:GT	improved	5%	-272327.017513	10	272327.017513
[1008]XF134:GT	improved	5%	-317172.511558	10	317172.511558
[1009]XF197:GT	improved	5%	-322481.333949	10	322481.333949
[1010]XF223:GT	improved	5%	-312679.813338	10	312679.813338
[1011]XF27:GT	improved	5%	-306212.136607	10	306212.136607
[1012]XF77:GT	improved	5%	-295390.897433	10	295390.897433
[1013]xi502:GT	improved	5%	-337527.917632	10	337527.917632
[1014]xiangai3:GT	improved	5%	-294810.204656	10	294810.204656
[1015]xing230:GT	improved	5%	-279571.043771	10	279571.043771
[1016]xingK36:GT	improved	5%	-300088.336325	10	300088.336325
[1017]xinlun5-9:GT	improved	5%	-314231.18301	10	314231.18301
[1018]XOP2:GT	improved	5%	-249583.381833	10	249583.381833
[1019]xuan6:GT	improved	5%	-301566.397084	10	301566.397084
[1020]xun92-6:GT	improved	5%	-335898.184874	10	335898.184874
[1021]xun92-8:GT	improved	5%	-336840.192696	10	336840.192696
[1022]xun971:GT	improved	5%	-296784.520571	10	296784.520571
[1023]XZ19:GT	improved	5%	-316138.665927	10	316138.665927
[1024]Y223:GT	improved	5%	-327293.110082	10	327293.110082
[1025]y9961:GT	improved	5%	-308933.588713	10	308933.588713
[1026]yan103:GT	improved	5%	-313648.213045	10	313648.213045
[1027]yan156:GT	improved	5%	-311200.901897	10	311200.901897
[1028]yan172:GT	improved	5%	-304648.255437	10	304648.255437
[1029]yan38:GT	improved	5%	-302657.027994	10	302657.027994
[1030]yan812:GT	improved	5%	-152258.486532	10	152258.486532
[1031]Yd6:GT	improved	5%	-219166.090169	10	219166.090169
[1032]ye107:GT	improved	5%	-283966.100335	10	283966.100335
[1033]ye488:GT	improved	5%	-258206.30088	10	258206.30088
[1034]ye515:GT	improved	5%	-304504.368874	10	304504.368874
[1035]ye52106:GT	improved	5%	-298193.316928	10	298193.316928
[1036]ye5237:GT	improved	5%	-334369.58376	10	334369.58376
[1037]ye8001:GT	improved	5%	-254283.929204	10	254283.929204
[1038]ye8112:GT	improved	5%	-152740.376359	10	152740.376359
[1039]ye832:GT	improved	5%	-144734.375194	10	144734.375194
[1040]yi12:GT	improved	5%	-267962.314905	10	267962.314905
[1041]yi36:GT	improved	5%	-284918.517957	10	284918.517957
[1042]yi49:GT	improved	5%	-290133.841886	10	290133.841886
[1043]yi67:GT	improved	5%	-294769.91243	10	294769.91243
[1044]ys06:GT	improved	5%	-236291.268384	10	236291.268384
[1045]yu374:GT	improved	5%	-258193.575595	10	258193.575595
[1046]yu537A:GT	improved	5%	-298080.854045	10	298080.854045
[1047]yu82:GT	improved	5%	-276513.973516	10	276513.973516
[1048]yu87-1:GT	improved	5%	-310361.137112	10	310361.137112
[1049]yuanwu02:GT	improved	5%	-296286.307748	10	296286.307748
[1050]yuanwu05:GT	improved	5%	-320882.22459	10	320882.22459
[1051]yue39-4:GT	improved	5%	-312031.996235	10	312031.996235
[1052]yue89A12-1:GT	improved	5%	-311564.400209	10	311564.400209
[1053]yue89E4-2:GT	improved	5%	-329553.651729	10	329553.651729
[1054]yun147:GT	improved	5%	-302928.570488	10	302928.570488
[1055]Z31B:GT	improved	5%	-318162.287141	10	318162.287141
[1056]zaC546:GT	improved	5%	-304570.382575	10	304570.382575
[1057]ZEAxppRCUDIAAPEI-1:GT	improved	5%	-322311.292267	10	322311.292267
[1058]ZEAxppRCVDIAAPEI-2:GT	improved	5%	-321141.001238	10	321141.001238
[1059]ZEAxppRCYDIAAPEI-5:GT	improved	5%	-274242.179264	10	274242.179264
[1060]ZEAxppRDCDIAAPEI-2:GT	improved	5%	-313950.355821	10	313950.355821
[1061]ZEAxppRDCDIAAPEI-7:GT	improved	5%	-313076.179332	10	313076.179332
[1062]ZEAxppRDGDIAAPEI-11:GT	improved	5%	-316054.024876	10	316054.024876
[1063]ZEAxppRDHDIAAPEI-12:GT	improved	5%	-324234.441026	10	324234.441026
[1064]ZEAxppRDIDIAAPEI-1:GT	improved	5%	-332312.967902	10	332312.967902
[1065]ZEAxppRDLDIAAPEI-2:GT	improved	5%	-257110.674096	10	257110.674096
[1066]ZEAxppRDQDIAAPEI-3:GT	improved	5%	-319192.952969	10	319192.952969
[1067]ZEAxujRADDIBAPE:GT	improved	5%	-250222.977836	10	250222.977836
[1068]ZEAxujRAGDIBAPE:GT	improved	5%	-322981.765142	10	322981.765142
[1069]ZEAxujRAHDIBAPE:GT	improved	5%	-323001.391639	10	323001.391639
[1070]ZEAxujRAJDIBAPE:GT	improved	5%	-324752.040072	10	324752.040072
[1071]ZEAxujRAKDIBAPE:GT	improved	5%	-348423.131219	10	348423.131219
[1072]ZEAxujRALDIBAPE:GT	improved	5%	-180774.91603	10	180774.91603
[1073]ZEAxujRAMDIBAPE:GT	improved	5%	-268099.703449	10	268099.703449
[1074]ZEAxujRANDIBAPE:GT	improved	5%	-295540.224022	10	295540.224022
[1075]ZEAxujRAODIBAPE:GT	improved	5%	-239131.776202	10	239131.776202
[1076]ZEAxujRAPDIAAPE:GT	improved	5%	-305131.860787	10	305131.860787
[1077]ZEAxujRAQDIAAPE:GT	improved	5%	-314855.991541	10	314855.991541
[1078]ZEAxujRARDIAAPE:GT	improved	5%	-320863.404077	10	320863.404077
[1079]ZEAxujRASDIAAPE:GT	improved	5%	-320918.712108	10	320918.712108
[1080]ZEAxujRATDIAAPE:GT	improved	5%	-314735.597301	10	314735.597301
[1081]ZEAxujRAUDIAAPE:GT	improved	5%	-326204.587097	10	326204.587097
[1082]ZEAxujRAVDIAAPE:GT	improved	5%	-329907.336532	10	329907.336532
[1083]ZEAxujRAWDIAAPE:GT	improved	5%	-251937.529084	10	251937.529084
[1084]ZEAxujRAXDIAAPE:GT	improved	5%	-311395.064022	10	311395.064022
[1085]ZEAxujRAYDIAAPE:GT	improved	5%	-296649.202431	10	296649.202431
[1086]ZEAxujRAZDIAAPE:GT	improved	5%	-297859.60293	10	297859.60293
[1087]ZEAxujRBADIAAPE:GT	improved	5%	-261229.732005	10	261229.732005
[1088]ZEAxujRBBDIAAPE:GT	improved	5%	-317452.919698	10	317452.919698
[1089]ZEAxujRBCDIBAPE:GT	improved	5%	-313655.296006	10	313655.296006
[1090]ZEAxujRBDDIBAPE:GT	improved	5%	-317994.534707	10	317994.534707
[1091]ZEAxujRBFDIBAPE:GT	improved	5%	-311936.357895	10	311936.357895
[1092]zhangjin6:GT	improved	5%	-299976.211431	10	299976.211431
[1093]zhangxi28:GT	improved	5%	-296876.136439	10	296876.136439
[1094]zhen367:GT	improved	5%	-314341.593476	10	314341.593476
[1095]zheng22:GT	improved	5%	-297357.255817	10	297357.255817
[1096]zheng32:GT	improved	5%	-108703.591378	10	108703.591378
[1097]zheng653:GT	improved	5%	-304299.940575	10	304299.940575
[1098]zhengbai11:GT	improved	5%	-286550.053971	10	286550.053971
[1099]zhong128:GT	improved	5%	-308589.48263	10	308589.48263
[1100]zhong451:GT	improved	5%	-333493.25979	10	333493.25979
[1101]zhonger02:GT	improved	5%	-254625.421264	10	254625.421264
[1102]zhonghuang64:GT	improved	5%	-311911.813239	10	311911.813239
[1103]zhongxi042:GT	improved	5%	-287116.563929	10	287116.563929
[1104]zhongyin10:GT	improved	5%	-257618.914093	10	257618.914093
[1105]zhongyin15:GT	improved	5%	-299394.379143	10	299394.379143
[1106]zi330:GT	improved	5%	-144610.321691	10	144610.321691
[1107]ziduosui:GT	improved	5%	-305038.556905	10	305038.556905
[1108]ziyu3:GT	improved	5%	-313026.744553	10	313026.744553
[1109]zong3:GT	improved	5%	-294992.439474	10	294992.439474
[1110]zong31:GT	improved	5%	-308879.461768	10	308879.461768
[1111]zong548-1521:GT	improved	5%	-295418.214501	10	295418.214501
[1112]ZPON7:GT	improved	5%	-280465.857737	10	280465.857737
[1113]ZS01250:GT	improved	5%	-293136.617465	10	293136.617465
[1114]zun90110:GT	improved	5%	-322057.652407	10	322057.652407
[5]ZEAxppRCWDIAAPEI-3:GT	landrace	5%	-325873.075705	10	325873.075705
[6]ZEAxppRCXDIAAPEI-4:GT	landrace	5%	-323288.768214	10	323288.768214
[7]BKN009:GT	landrace	5%	-313837.357015	10	313837.357015
[8]BKN010:GT	landrace	5%	-311947.307426	10	311947.307426
[9]BKN011:GT	landrace	5%	-308869.443294	10	308869.443294
[10]BKN014:GT	landrace	5%	-315520.379314	10	315520.379314
[11]BKN015:GT	landrace	5%	-303794.376888	10	303794.376888
[12]BKN016:GT	landrace	5%	-320942.326409	10	320942.326409
[13]BKN017:GT	landrace	5%	-303314.170259	10	303314.170259
[14]BKN018:GT	landrace	5%	-304314.586401	10	304314.586401
[15]BKN019:GT	landrace	5%	-307154.36468	10	307154.36468
[16]BKN020:GT	landrace	5%	-307203.75785	10	307203.75785
[17]BKN022:GT	landrace	5%	-302777.12568	10	302777.12568
[18]BKN023:GT	landrace	5%	-312683.526681	10	312683.526681
[19]BKN025:GT	landrace	5%	-303731.86616	10	303731.86616
[20]BKN026:GT	landrace	5%	-305428.061571	10	305428.061571
