sample	group	cutoff_lab	Genetic_load_sum	n_chr_rows	Abs_genetic_load
[781]MDF-13D:GT	improved	10%	-529487.7124	10	529487.7124
[782]mei68113:GT	improved	10%	-474498.413972	10	474498.413972
[783]ML606:GT	improved	10%	-511198.986714	10	511198.986714
[784]MM-1A:GT	improved	10%	-536262.231008	10	536262.231008
[785]MM402A:GT	improved	10%	-526664.094152	10	526664.094152
[786]MO113:GT	improved	10%	-511472.835908	10	511472.835908
[787]Mo17:GT	improved	10%	-529240.205941	10	529240.205941
[788]Mo17-chin:GT	improved	10%	-532236.694879	10	532236.694879
[789]MO18W:GT	improved	10%	-517597.219525	10	517597.219525
[790]Mo24W:GT	improved	10%	-501128.980071	10	501128.980071
[791]MP:GT	improved	10%	-340867.943762	10	340867.943762
[792]Ms71:GT	improved	10%	-477741.643389	10	477741.643389
[793]mu4:GT	improved	10%	-528594.993057	10	528594.993057
[794]mu6:GT	improved	10%	-521138.604012	10	521138.604012
[795]N138:GT	improved	10%	-533567.931761	10	533567.931761
[796]N192:GT	improved	10%	-561493.890724	10	561493.890724
[797]N42:GT	improved	10%	-383296.113103	10	383296.113103
[798]N6:GT	improved	10%	-501698.025707	10	501698.025707
[799]N68a:GT	improved	10%	-344220.954769	10	344220.954769
[800]nan21-3:GT	improved	10%	-425919.721486	10	425919.721486
[801]NC268:GT	improved	10%	-193770.955066	10	193770.955066
[802]NC350:GT	improved	10%	-527039.166846	10	527039.166846
[803]NC358:GT	improved	10%	-518174.124421	10	518174.124421
[804]ND246:GT	improved	10%	-500707.44984	10	500707.44984
[805]ning24:GT	improved	10%	-508999.600656	10	508999.600656
[806]ning37:GT	improved	10%	-496988.629774	10	496988.629774
[807]ning45:GT	improved	10%	-484636.760553	10	484636.760553
[808]ning55:GT	improved	10%	-491293.312401	10	491293.312401
[809]niu2-1:GT	improved	10%	-516788.950685	10	516788.950685
[810]NN14B:GT	improved	10%	-467848.376095	10	467848.376095
[811]NQ508:GT	improved	10%	-467463.227644	10	467463.227644
[812]NS501:GT	improved	10%	-448872.665318	10	448872.665318
[813]NS701:GT	improved	10%	-126950.928193	10	126950.928193
[814]oh07B:GT	improved	10%	-493932.680312	10	493932.680312
[815]Oh40B:GT	improved	10%	-524558.990677	10	524558.990677
[816]Oh43:GT	improved	10%	-514137.717344	10	514137.717344
[817]OH7:GT	improved	10%	-486831.288685	10	486831.288685
[818]Oh7B:GT	improved	10%	-494116.530102	10	494116.530102
[819]OQ603:GT	improved	10%	-461494.649385	10	461494.649385
[820]P007:GT	improved	10%	-530116.662493	10	530116.662493
[821]P1:GT	improved	10%	-533023.560799	10	533023.560799
[822]P136:GT	improved	10%	-545227.037844	10	545227.037844
[823]P138:GT	improved	10%	-550348.45866	10	550348.45866
[824]P167:GT	improved	10%	-538654.499676	10	538654.499676
[825]P25:GT	improved	10%	-544968.251053	10	544968.251053
[826]P39:GT	improved	10%	-544683.559398	10	544683.559398
[827]P39-chin:GT	improved	10%	-532724.023951	10	532724.023951
[828]Pa91:GT	improved	10%	-515340.87445	10	515340.87445
[829]PB80:GT	improved	10%	-69965.71606	10	69965.71606
[830]PH207:GT	improved	10%	-496054.177645	10	496054.177645
[831]PHBA6:GT	improved	10%	-516616.713287	10	516616.713287
[832]PHG24:GT	improved	10%	-492979.279152	10	492979.279152
[833]PHG35:GT	improved	10%	-517785.120964	10	517785.120964
[834]PHG39:GT	improved	10%	-447221.083929	10	447221.083929
[835]PHG47:GT	improved	10%	-507039.544394	10	507039.544394
[836]PHG50:GT	improved	10%	-508399.942816	10	508399.942816
[837]PHG71:GT	improved	10%	-426794.702201	10	426794.702201
[838]PHG72:GT	improved	10%	-475870.994901	10	475870.994901
[839]PHG83:GT	improved	10%	-512469.406896	10	512469.406896
[840]PHG84:GT	improved	10%	-509097.661362	10	509097.661362
[841]PHG86:GT	improved	10%	-220783.212664	10	220783.212664
[842]PHH93:GT	improved	10%	-502142.899921	10	502142.899921
[843]PHJ31:GT	improved	10%	-508591.453964	10	508591.453964
[844]PHJ33:GT	improved	10%	-514894.164552	10	514894.164552
[845]PHJ40:GT	improved	10%	-480372.569787	10	480372.569787
[846]PHJ70:GT	improved	10%	-291128.417911	10	291128.417911
[847]PHJ75:GT	improved	10%	-508743.156351	10	508743.156351
[848]PHK05:GT	improved	10%	-532357.259675	10	532357.259675
[849]PHK24:GT	improved	10%	-322103.151211	10	322103.151211
[850]PHK35:GT	improved	10%	-307612.478062	10	307612.478062
[851]PHK42:GT	improved	10%	-498602.541777	10	498602.541777
[852]PHK76:GT	improved	10%	-521648.969581	10	521648.969581
[853]PHK93:GT	improved	10%	-509890.686128	10	509890.686128
[854]PHM10:GT	improved	10%	-475171.464405	10	475171.464405
[855]PHM44:GT	improved	10%	-515953.95349	10	515953.95349
[856]PHM57:GT	improved	10%	-512262.423619	10	512262.423619
[857]PHM81:GT	improved	10%	-473205.025152	10	473205.025152
[858]PHN11:GT	improved	10%	-496770.93805	10	496770.93805
[859]PHN29:GT	improved	10%	-347859.235339	10	347859.235339
[860]PHN37:GT	improved	10%	-529324.539016	10	529324.539016
[861]PHN47:GT	improved	10%	-453390.152078	10	453390.152078
[862]PHN66:GT	improved	10%	-431309.169334	10	431309.169334
[863]PHN73:GT	improved	10%	-518455.098159	10	518455.098159
[864]PHN82:GT	improved	10%	-492639.612819	10	492639.612819
[865]PHNV9:GT	improved	10%	-386831.577333	10	386831.577333
[866]PHP02:GT	improved	10%	-441886.358437	10	441886.358437
[867]PHP55:GT	improved	10%	-483978.806419	10	483978.806419
[868]PHP60:GT	improved	10%	-497321.510769	10	497321.510769
[869]PHP76:GT	improved	10%	-497161.749939	10	497161.749939
[870]PHP85:GT	improved	10%	-321999.164122	10	321999.164122
[871]PHPR5:GT	improved	10%	-382667.536456	10	382667.536456
[872]PHR25:GT	improved	10%	-502970.823024	10	502970.823024
[873]PHR30:GT	improved	10%	-490214.018394	10	490214.018394
[874]PHR32:GT	improved	10%	-507755.43215	10	507755.43215
[875]PHR36:GT	improved	10%	-490550.988822	10	490550.988822
[876]PHR47:GT	improved	10%	-481122.315155	10	481122.315155
[877]PHR55:GT	improved	10%	-473486.849246	10	473486.849246
[878]PHR58:GT	improved	10%	-528105.285531	10	528105.285531
[879]PHR62:GT	improved	10%	-500080.581404	10	500080.581404
[880]PHR63:GT	improved	10%	-511280.604635	10	511280.604635
[881]PHT10:GT	improved	10%	-239135.356741	10	239135.356741
[882]PHT22:GT	improved	10%	-510097.697925	10	510097.697925
[883]PHT55:GT	improved	10%	-441704.383836	10	441704.383836
[884]PHT60:GT	improved	10%	-505914.716863	10	505914.716863
[885]PHT69:GT	improved	10%	-463103.345875	10	463103.345875
[886]PHT77:GT	improved	10%	-461316.444163	10	461316.444163
[887]PHV37:GT	improved	10%	-451716.242001	10	451716.242001
[888]PHV53:GT	improved	10%	-524241.056777	10	524241.056777
[889]PHV78:GT	improved	10%	-514359.78693	10	514359.78693
[890]PHW03:GT	improved	10%	-495029.381478	10	495029.381478
[891]PHW17:GT	improved	10%	-205818.065148	10	205818.065148
[892]PHW20:GT	improved	10%	-497212.117146	10	497212.117146
[893]PHW30:GT	improved	10%	-499451.657282	10	499451.657282
[894]PHW43:GT	improved	10%	-505233.590916	10	505233.590916
[895]PHW51:GT	improved	10%	-416779.945869	10	416779.945869
[896]PHW52:GT	improved	10%	-313366.149213	10	313366.149213
[897]PHW79:GT	improved	10%	-496156.142777	10	496156.142777
[898]PHWG5:GT	improved	10%	-516867.179218	10	516867.179218
[899]PHZ51:GT	improved	10%	-514113.3359	10	514113.3359
[900]PN2:GT	improved	10%	-510093.651057	10	510093.651057
[901]PN2-8:GT	improved	10%	-442498.977513	10	442498.977513
[902]Q1261:GT	improved	10%	-508152.637651	10	508152.637651
[903]Q381:GT	improved	10%	-501266.724834	10	501266.724834
[904]qi205:GT	improved	10%	-516687.795852	10	516687.795852
[905]qi318:GT	improved	10%	-521649.702794	10	521649.702794
[906]qi319:GT	improved	10%	-545927.521618	10	545927.521618
[907]qi35:GT	improved	10%	-512586.955971	10	512586.955971
[908]qi410:GT	improved	10%	-425911.428872	10	425911.428872
[909]qiong51:GT	improved	10%	-484104.119595	10	484104.119595
[910]R017:GT	improved	10%	-529439.169384	10	529439.169384
[911]R08:GT	improved	10%	-525107.40298	10	525107.40298
[912]R136:GT	improved	10%	-532092.622944	10	532092.622944
[913]R150:GT	improved	10%	-538967.498136	10	538967.498136
[914]R1656:GT	improved	10%	-559209.501621	10	559209.501621
[915]R25:GT	improved	10%	-531551.274662	10	531551.274662
[916]R31:GT	improved	10%	-505936.72327	10	505936.72327
[917]R98:GT	improved	10%	-528176.262993	10	528176.262993
[918]RIMMA0438.1:GT	improved	10%	-522840.62529	10	522840.62529
[919]RS710:GT	improved	10%	-475124.102353	10	475124.102353
[920]S001:GT	improved	10%	-541332.019032	10	541332.019032
[921]S22:GT	improved	10%	-425838.888671	10	425838.888671
[922]S311:GT	improved	10%	-526748.502038	10	526748.502038
[923]S37:GT	improved	10%	-539123.76282	10	539123.76282
[924]S53:GT	improved	10%	-397978.763544	10	397978.763544
[925]S7913:GT	improved	10%	-525905.705986	10	525905.705986
[926]S8324:GT	improved	10%	-177734.992556	10	177734.992556
[927]S8326:GT	improved	10%	-531263.431613	10	531263.431613
[928]SC11-1:GT	improved	10%	-513251.469809	10	513251.469809
[929]SC-14:GT	improved	10%	-471946.834314	10	471946.834314
[930]SC14:GT	improved	10%	-455458.668409	10	455458.668409
[931]SC24-1:GT	improved	10%	-469946.397655	10	469946.397655
[932]SC30-1:GT	improved	10%	-529502.70816	10	529502.70816
[933]SC-9:GT	improved	10%	-471043.314282	10	471043.314282
[934]SC9:GT	improved	10%	-472102.340752	10	472102.340752
[935]Seagu1117:GT	improved	10%	-531229.285871	10	531229.285871
[936]Sg1533:GT	improved	10%	-507305.118943	10	507305.118943
[937]SG17:GT	improved	10%	-534948.664651	10	534948.664651
[938]shan89:GT	improved	10%	-540859.449096	10	540859.449096
[939]shangyin110-1:GT	improved	10%	-501273.054481	10	501273.054481
[940]shen135:GT	improved	10%	-539715.345616	10	539715.345616
[941]shen137:GT	improved	10%	-554623.645735	10	554623.645735
[942]shen142:GT	improved	10%	-407057.400402	10	407057.400402
[943]shen5005:GT	improved	10%	-524339.208835	10	524339.208835
[944]shen977:GT	improved	10%	-556591.439001	10	556591.439001
[945]shuang741:GT	improved	10%	-552421.002528	10	552421.002528
[946]shuangM9B-1:GT	improved	10%	-496983.311922	10	496983.311922
[947]shuangtaiwu:GT	improved	10%	-533015.857821	10	533015.857821
[948]siyi:GT	improved	10%	-429511.441865	10	429511.441865
[949]song1145:GT	improved	10%	-519517.827457	10	519517.827457
[950]SS99:GT	improved	10%	-498584.566288	10	498584.566288
[951]su75:GT	improved	10%	-466659.234565	10	466659.234565
[952]suwan1611:GT	improved	10%	-525233.829861	10	525233.829861
[953]SW153:GT	improved	10%	-492074.78298	10	492074.78298
[954]SX-4-21:GT	improved	10%	-486538.532939	10	486538.532939
[955]SX-6-7:GT	improved	10%	-481893.038579	10	481893.038579
[956]SZ3:GT	improved	10%	-546215.715827	10	546215.715827
[957]T24:GT	improved	10%	-484565.333424	10	484565.333424
[958]tai184:GT	improved	10%	-505736.909032	10	505736.909032
[959]tangsipingtou:GT	improved	10%	-485304.697284	10	485304.697284
[960]tian77:GT	improved	10%	-528364.597226	10	528364.597226
[961]tie7922:GT	improved	10%	-322632.822625	10	322632.822625
[962]Timpunia-1:GT	improved	10%	-488731.029432	10	488731.029432
[963]Tx303:GT	improved	10%	-504001.954623	10	504001.954623
[964]Tx601:GT	improved	10%	-522986.584305	10	522986.584305
[965]Tzi8:GT	improved	10%	-517401.217227	10	517401.217227
[966]Va26:GT	improved	10%	-505735.13303	10	505735.13303
[967]Va35:GT	improved	10%	-523270.803293	10	523270.803293
[968]VG85-5:GT	improved	10%	-497294.91214	10	497294.91214
[969]VL0512447:GT	improved	10%	-519543.107782	10	519543.107782
[970]VL05128:GT	improved	10%	-520291.236906	10	520291.236906
[971]VL054178:GT	improved	10%	-521426.491761	10	521426.491761
[972]VL05610:GT	improved	10%	-529898.863267	10	529898.863267
[973]VL056883:GT	improved	10%	-520848.207287	10	520848.207287
[974]VL062784:GT	improved	10%	-534993.209697	10	534993.209697
[975]W117:GT	improved	10%	-144648.853411	10	144648.853411
[976]W153R:GT	improved	10%	-556655.569588	10	556655.569588
[977]W172:GT	improved	10%	-271163.565431	10	271163.565431
[978]W182bn:GT	improved	10%	-500030.370335	10	500030.370335
[979]W22:GT	improved	10%	-494926.280747	10	494926.280747
[980]W222:GT	improved	10%	-482981.759188	10	482981.759188
[981]W23:GT	improved	10%	-500801.774699	10	500801.774699
[982]W238:GT	improved	10%	-488754.093654	10	488754.093654
[983]W2H03:GT	improved	10%	-508578.674233	10	508578.674233
[984]W344:GT	improved	10%	-481289.023735	10	481289.023735
[985]W499:GT	improved	10%	-171246.16538	10	171246.16538
[986]W64A:GT	improved	10%	-488719.720925	10	488719.720925
[987]W668:GT	improved	10%	-425193.153632	10	425193.153632
[988]W8304:GT	improved	10%	-121652.105651	10	121652.105651
[989]W8555:GT	improved	10%	-140538.011708	10	140538.011708
[990]W966:GT	improved	10%	-492034.098537	10	492034.098537
[991]W967:GT	improved	10%	-510708.944793	10	510708.944793
[992]W968:GT	improved	10%	-540712.544819	10	540712.544819
[993]W969:GT	improved	10%	-522071.074764	10	522071.074764
[994]W9706:GT	improved	10%	-520762.819942	10	520762.819942
[995]wei3322:GT	improved	10%	-507405.765667	10	507405.765667
[996]wenhuang31413:GT	improved	10%	-534431.965734	10	534431.965734
[997]WIL500:GT	improved	10%	-459922.48006	10	459922.48006
[998]WIL900:GT	improved	10%	-522537.609155	10	522537.609155
[999]WIL901:GT	improved	10%	-433158.076637	10	433158.076637
[1000]WIL903:GT	improved	10%	-441189.167018	10	441189.167018
[1001]WN11H:GT	improved	10%	-528659.908122	10	528659.908122
[1002]wu109:GT	improved	10%	-525024.169418	10	525024.169418
[1003]wu125:GT	improved	10%	-498151.861967	10	498151.861967
[1004]wu126:GT	improved	10%	-565470.600104	10	565470.600104
[1005]wu312:GT	improved	10%	-505508.550879	10	505508.550879
[1006]X314:GT	improved	10%	-423368.96662	10	423368.96662
[1007]XF117:GT	improved	10%	-461343.812766	10	461343.812766
[1008]XF134:GT	improved	10%	-533069.256852	10	533069.256852
[1009]XF197:GT	improved	10%	-539944.670995	10	539944.670995
[1010]XF223:GT	improved	10%	-526178.291194	10	526178.291194
[1011]XF27:GT	improved	10%	-514126.818216	10	514126.818216
[1012]XF77:GT	improved	10%	-495769.805509	10	495769.805509
[1013]xi502:GT	improved	10%	-566642.526944	10	566642.526944
[1014]xiangai3:GT	improved	10%	-496515.240559	10	496515.240559
[1015]xing230:GT	improved	10%	-468334.190219	10	468334.190219
[1016]xingK36:GT	improved	10%	-504969.655672	10	504969.655672
[1017]xinlun5-9:GT	improved	10%	-526939.257559	10	526939.257559
[1018]XOP2:GT	improved	10%	-418860.979772	10	418860.979772
[1019]xuan6:GT	improved	10%	-508822.87405	10	508822.87405
[1020]xun92-6:GT	improved	10%	-563318.697822	10	563318.697822
[1021]xun92-8:GT	improved	10%	-564378.02081	10	564378.02081
[1022]xun971:GT	improved	10%	-497765.41757	10	497765.41757
[1023]XZ19:GT	improved	10%	-530494.392906	10	530494.392906
[1024]Y223:GT	improved	10%	-547595.134599	10	547595.134599
[1025]y9961:GT	improved	10%	-520435.077511	10	520435.077511
[1026]yan103:GT	improved	10%	-530267.263835	10	530267.263835
[1027]yan156:GT	improved	10%	-523803.04493	10	523803.04493
[1028]yan172:GT	improved	10%	-515149.118862	10	515149.118862
[1029]yan38:GT	improved	10%	-510143.161233	10	510143.161233
[1030]yan812:GT	improved	10%	-254293.692291	10	254293.692291
[1031]Yd6:GT	improved	10%	-366344.948022	10	366344.948022
[1032]ye107:GT	improved	10%	-477512.027776	10	477512.027776
[1033]ye488:GT	improved	10%	-431815.918687	10	431815.918687
[1034]ye515:GT	improved	10%	-512836.288992	10	512836.288992
[1035]ye52106:GT	improved	10%	-501585.27688	10	501585.27688
[1036]ye5237:GT	improved	10%	-561612.055851	10	561612.055851
[1037]ye8001:GT	improved	10%	-425389.778439	10	425389.778439
[1038]ye8112:GT	improved	10%	-254571.951903	10	254571.951903
[1039]ye832:GT	improved	10%	-241248.553778	10	241248.553778
[1040]yi12:GT	improved	10%	-450675.299833	10	450675.299833
[1041]yi36:GT	improved	10%	-479569.182917	10	479569.182917
[1042]yi49:GT	improved	10%	-487199.649024	10	487199.649024
[1043]yi67:GT	improved	10%	-494805.100234	10	494805.100234
[1044]ys06:GT	improved	10%	-395411.117677	10	395411.117677
[1045]yu374:GT	improved	10%	-431589.416897	10	431589.416897
[1046]yu537A:GT	improved	10%	-501666.92705	10	501666.92705
[1047]yu82:GT	improved	10%	-462068.335842	10	462068.335842
[1048]yu87-1:GT	improved	10%	-520441.545811	10	520441.545811
[1049]yuanwu02:GT	improved	10%	-498300.673448	10	498300.673448
[1050]yuanwu05:GT	improved	10%	-539478.441644	10	539478.441644
[1051]yue39-4:GT	improved	10%	-525248.938399	10	525248.938399
[1052]yue89A12-1:GT	improved	10%	-526172.375264	10	526172.375264
[1053]yue89E4-2:GT	improved	10%	-555064.508865	10	555064.508865
[1054]yun147:GT	improved	10%	-512800.979797	10	512800.979797
[1055]Z31B:GT	improved	10%	-534022.505836	10	534022.505836
[1056]zaC546:GT	improved	10%	-513490.350115	10	513490.350115
[1057]ZEAxppRCUDIAAPEI-1:GT	improved	10%	-544090.694077	10	544090.694077
[1058]ZEAxppRCVDIAAPEI-2:GT	improved	10%	-542069.276309	10	542069.276309
[1059]ZEAxppRCYDIAAPEI-5:GT	improved	10%	-460376.217594	10	460376.217594
[1060]ZEAxppRDCDIAAPEI-2:GT	improved	10%	-525530.768088	10	525530.768088
[1061]ZEAxppRDCDIAAPEI-7:GT	improved	10%	-524484.742471	10	524484.742471
[1062]ZEAxppRDGDIAAPEI-11:GT	improved	10%	-532781.131314	10	532781.131314
[1063]ZEAxppRDHDIAAPEI-12:GT	improved	10%	-543483.026506	10	543483.026506
[1064]ZEAxppRDIDIAAPEI-1:GT	improved	10%	-559304.365689	10	559304.365689
[1065]ZEAxppRDLDIAAPEI-2:GT	improved	10%	-458870.948791	10	458870.948791
[1066]ZEAxppRDQDIAAPEI-3:GT	improved	10%	-533085.11013	10	533085.11013
[1067]ZEAxujRADDIBAPE:GT	improved	10%	-419197.110475	10	419197.110475
[1068]ZEAxujRAGDIBAPE:GT	improved	10%	-540613.525342	10	540613.525342
[1069]ZEAxujRAHDIBAPE:GT	improved	10%	-543052.543799	10	543052.543799
[1070]ZEAxujRAJDIBAPE:GT	improved	10%	-543805.634464	10	543805.634464
[1071]ZEAxujRAKDIBAPE:GT	improved	10%	-583473.703658	10	583473.703658
[1072]ZEAxujRALDIBAPE:GT	improved	10%	-300742.370205	10	300742.370205
[1073]ZEAxujRAMDIBAPE:GT	improved	10%	-450190.665335	10	450190.665335
[1074]ZEAxujRANDIBAPE:GT	improved	10%	-494552.84661	10	494552.84661
[1075]ZEAxujRAODIBAPE:GT	improved	10%	-400926.30227	10	400926.30227
[1076]ZEAxujRAPDIAAPE:GT	improved	10%	-512701.051081	10	512701.051081
[1077]ZEAxujRAQDIAAPE:GT	improved	10%	-525471.129712	10	525471.129712
[1078]ZEAxujRARDIAAPE:GT	improved	10%	-540768.880302	10	540768.880302
[1079]ZEAxujRASDIAAPE:GT	improved	10%	-538836.983691	10	538836.983691
[1080]ZEAxujRATDIAAPE:GT	improved	10%	-530740.501878	10	530740.501878
[1081]ZEAxujRAUDIAAPE:GT	improved	10%	-546147.494113	10	546147.494113
[1082]ZEAxujRAVDIAAPE:GT	improved	10%	-553010.695794	10	553010.695794
[1083]ZEAxujRAWDIAAPE:GT	improved	10%	-422756.614779	10	422756.614779
[1084]ZEAxujRAXDIAAPE:GT	improved	10%	-529448.050455	10	529448.050455
[1085]ZEAxujRAYDIAAPE:GT	improved	10%	-496454.463989	10	496454.463989
[1086]ZEAxujRAZDIAAPE:GT	improved	10%	-502010.230377	10	502010.230377
[1087]ZEAxujRBADIAAPE:GT	improved	10%	-437562.013862	10	437562.013862
[1088]ZEAxujRBBDIAAPE:GT	improved	10%	-533323.547925	10	533323.547925
[1089]ZEAxujRBCDIBAPE:GT	improved	10%	-528932.43122	10	528932.43122
[1090]ZEAxujRBDDIBAPE:GT	improved	10%	-531746.824482	10	531746.824482
[1091]ZEAxujRBFDIBAPE:GT	improved	10%	-527286.528447	10	527286.528447
[1092]zhangjin6:GT	improved	10%	-505526.745355	10	505526.745355
[1093]zhangxi28:GT	improved	10%	-502067.413515	10	502067.413515
[1094]zhen367:GT	improved	10%	-531256.512464	10	531256.512464
[1095]zheng22:GT	improved	10%	-500403.867544	10	500403.867544
[1096]zheng32:GT	improved	10%	-180675.665829	10	180675.665829
[1097]zheng653:GT	improved	10%	-511758.738514	10	511758.738514
[1098]zhengbai11:GT	improved	10%	-480242.409146	10	480242.409146
[1099]zhong128:GT	improved	10%	-520921.276072	10	520921.276072
[1100]zhong451:GT	improved	10%	-559666.165652	10	559666.165652
[1101]zhonger02:GT	improved	10%	-426475.367813	10	426475.367813
[1102]zhonghuang64:GT	improved	10%	-524550.216942	10	524550.216942
[1103]zhongxi042:GT	improved	10%	-484792.547275	10	484792.547275
[1104]zhongyin10:GT	improved	10%	-432386.357312	10	432386.357312
[1105]zhongyin15:GT	improved	10%	-503548.610036	10	503548.610036
[1106]zi330:GT	improved	10%	-241117.966612	10	241117.966612
[1107]ziduosui:GT	improved	10%	-516605.677219	10	516605.677219
[1108]ziyu3:GT	improved	10%	-528941.90759	10	528941.90759
[1109]zong3:GT	improved	10%	-492407.79785	10	492407.79785
[1110]zong31:GT	improved	10%	-518861.039165	10	518861.039165
[1111]zong548-1521:GT	improved	10%	-499889.853172	10	499889.853172
[1112]ZPON7:GT	improved	10%	-470929.986244	10	470929.986244
[1113]ZS01250:GT	improved	10%	-496814.16791	10	496814.16791
[1114]zun90110:GT	improved	10%	-539572.770668	10	539572.770668
[5]030-1:GT	improved	5%	-280495.332278	10	280495.332278
[6]08-64:GT	improved	5%	-314101.625242	10	314101.625242
[7]1101:GT	improved	5%	-298054.753391	10	298054.753391
[8]1121:GT	improved	5%	-330642.783877	10	330642.783877
[9]1127:GT	improved	5%	-315843.806546	10	315843.806546
[10]11430:GT	improved	5%	-268874.38024	10	268874.38024
[11]1145:GT	improved	5%	-315211.15277	10	315211.15277
[12]1205A:GT	improved	5%	-228063.336679	10	228063.336679
[13]1313:GT	improved	5%	-303495.29161	10	303495.29161
[14]140:GT	improved	5%	-296509.805882	10	296509.805882
[15]150-4:GT	improved	5%	-317610.926574	10	317610.926574
[16]1538:GT	improved	5%	-285865.195007	10	285865.195007
[17]1610:GT	improved	5%	-208730.328576	10	208730.328576
[18]1614:GT	improved	5%	-216354.08865	10	216354.08865
[19]17564:GT	improved	5%	-317709.46671	10	317709.46671
[20]18:GT	improved	5%	-330039.517028	10	330039.517028
[21]18-599:GT	improved	5%	-331203.987204	10	331203.987204
[22]196:GT	improved	5%	-340605.898129	10	340605.898129
[23]200-24-13413:GT	improved	5%	-297333.370092	10	297333.370092
[24]2005:GT	improved	5%	-289174.695781	10	289174.695781
[25]2005-4:GT	improved	5%	-323582.162843	10	323582.162843
[26]200B:GT	improved	5%	-319926.745256	10	319926.745256
[27]20564:GT	improved	5%	-302174.030666	10	302174.030666
[28]207:GT	improved	5%	-296764.433203	10	296764.433203
[29]20762:GT	improved	5%	-305165.653844	10	305165.653844
[30]20837:GT	improved	5%	-307141.095702	10	307141.095702
[31]2369:GT	improved	5%	-85979.917213	10	85979.917213
[32]282set_33-16:GT	improved	5%	-298836.4259	10	298836.4259
[33]282set_38-11Goodman-Buckler:GT	improved	5%	-295952.516138	10	295952.516138
[34]282set_4226:GT	improved	5%	-303905.827845	10	303905.827845
[35]282set_4722:GT	improved	5%	-309021.104458	10	309021.104458
[36]282set_A188:GT	improved	5%	-304703.891868	10	304703.891868
[37]282set_A214NGoodman-Buckler:GT	improved	5%	-244436.311486	10	244436.311486
[38]282set_A239:GT	improved	5%	-301297.855581	10	301297.855581
[39]282set_A441-5:GT	improved	5%	-297455.72893	10	297455.72893
[40]282set_A554:GT	improved	5%	-292873.386385	10	292873.386385
[41]282set_A556:GT	improved	5%	-288687.805411	10	288687.805411
[42]282set_A6:GT	improved	5%	-304938.363256	10	304938.363256
[43]282set_A619:GT	improved	5%	-312660.744911	10	312660.744911
[44]282set_A632:GT	improved	5%	-241146.388492	10	241146.388492
[45]282set_A634:GT	improved	5%	-240830.564347	10	240830.564347
[46]282set_A635:GT	improved	5%	-226584.468079	10	226584.468079
[47]282set_A641:GT	improved	5%	-268621.698716	10	268621.698716
[48]282set_A654:GT	improved	5%	-299576.786973	10	299576.786973
[49]282set_A659:GT	improved	5%	-294744.442894	10	294744.442894
[50]282set_A661:GT	improved	5%	-292268.010293	10	292268.010293
[51]282set_A679:GT	improved	5%	-70463.280629	10	70463.280629
[52]282set_A680:GT	improved	5%	-31111.926846	10	31111.926846
[53]282set_A682:GT	improved	5%	-310483.829895	10	310483.829895
[54]282set_Ab28A:GT	improved	5%	-294059.782339	10	294059.782339
[55]282set_B10:GT	improved	5%	-246577.988928	10	246577.988928
[56]282set_B103:GT	improved	5%	-291759.102973	10	291759.102973
[57]282set_B104:GT	improved	5%	-177673.19414	10	177673.19414
[58]282set_B105:GT	improved	5%	-240028.895033	10	240028.895033
[59]282set_B109:GT	improved	5%	-57050.378292	10	57050.378292
[60]282set_B14A:GT	improved	5%	-207200.018101	10	207200.018101
[61]282set_B164:GT	improved	5%	-282649.62097	10	282649.62097
[62]282set_B2:GT	improved	5%	-284668.630661	10	284668.630661
[63]282set_B37:GT	improved	5%	-257890.127367	10	257890.127367
[64]282set_B46:GT	improved	5%	-285912.150638	10	285912.150638
[65]282set_B52:GT	improved	5%	-286941.470843	10	286941.470843
[66]282set_B57:GT	improved	5%	-299830.532187	10	299830.532187
[67]282set_B64:GT	improved	5%	-252114.718534	10	252114.718534
[68]282set_B68:GT	improved	5%	-239358.29505	10	239358.29505
[69]282set_B73:GT	improved	5%	-1743.753186	10	1743.753186
[70]282set_B75:GT	improved	5%	-287077.003332	10	287077.003332
[71]282set_B76:GT	improved	5%	-261249.131742	10	261249.131742
[72]282set_B77:GT	improved	5%	-309572.154316	10	309572.154316
[73]282set_B79:GT	improved	5%	-282259.493454	10	282259.493454
[74]282set_B84:GT	improved	5%	-172737.379626	10	172737.379626
[75]282set_C103:GT	improved	5%	-327203.218852	10	327203.218852
[76]282set_C123:GT	improved	5%	-317467.730246	10	317467.730246
[77]282set_C49A:GT	improved	5%	-300307.722187	10	300307.722187
[78]282set_CH701-30:GT	improved	5%	-287918.102141	10	287918.102141
[79]282set_CH9:GT	improved	5%	-295955.834617	10	295955.834617
[80]282set_CI187-2:GT	improved	5%	-278181.10041	10	278181.10041
[81]282set_CI21E:GT	improved	5%	-265847.336008	10	265847.336008
[82]282set_CI28AGoodman-Buckler:GT	improved	5%	-293167.901195	10	293167.901195
[83]282set_CI31A:GT	improved	5%	-295544.874592	10	295544.874592
[84]282set_CI3A:GT	improved	5%	-301904.156236	10	301904.156236
[85]282set_CI64:GT	improved	5%	-301367.412955	10	301367.412955
[86]282set_CI66:GT	improved	5%	-300971.592516	10	300971.592516
[87]282set_Ci7Goodman-Buckler:GT	improved	5%	-293093.311036	10	293093.311036
[88]282set_Ci90CGoodman-Buckler:GT	improved	5%	-293477.715602	10	293477.715602
